Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,7720,8000,8900,9031,8900,8867,9089,8833,8824,8821,9412,10000,11538,10321,9000,9200,10000,13750,14660,15556,14000,14000,14000,14000,14255,14316,14411,14807
Tunisia,682,684,682,592,667,700,700,683,610,559,686,782,1031,1153,1200,1150,1249,1667,1407,2324,1983,1792,1435,1358,3176,2602,2816,1789,2015,3042,2246,2309,2414,2621,1769,2152,2662,3058,2768,2759,1480,886,2713,2590,1993,2745,2690,2673,2695,2693,2827,3228,2481,3128
Turkey,6935,8080,6837,9836,5754,9213,6391,9598,9663,12946,10086,11370,12006,11794,13807,11397,13384,12413,12447,10997,13811,10524,14980,12164,9789,12460,12086,14504,18155,13626,14196,18308,13055,16666,14919,15261,14297,17077,16083,15429,17352,16689,14935,10676,14924,17724,14396,20193,14448,16416,13663,18066,9170,7789
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8700,9579,10000,10238,10556,9143,11111,10417,8421,9474,9679,10000,12872,12132,10000,10000,8515,7817,7000,8000,8780,8500,8500
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29237,34653,31633,31645,29336,29760,24584,25459,30552,35341,38226,54290,61876,62247,48041,57763,55215,61523,61370,79877,67830,80941,77189
"United Arab Emirates",120000,140000,133333,150000,142857,143750,145000,150000,145833,150000,150000,150000,153333,153333,150000,156250,159444,144000,118800,88000,95217,81500,75000,54762,46512,40455,43542,42745,43077,45686,41522,67692,68947,76053,76579,74474,110526,50732,92564,86585,48205,49189,24897,21667,20000,20526,21250,14697,14327,13291,13060,12828,12597,12366
Tanzania,6023,6467,6247,7066,6712,6942,6026,5721,5285,5819,6053,6312,6080,6128,6143,6259,5832,6310,6066,6087,6689,6099,5967,5035,5939,5338,5841,6839,6103,5576,5861,7721,7410,8639,10616,12523,11062,11785,12603,9288,6750,3308,3958,3666,6354,3313,2793,7547,2531,3801,3519,4452,3719,3605
"United States",24272,15335,29861,22797,23741,22276,21884,20984,25098,21743,25604,20714,26488,23124,25856,24155,27455,19930,26750,24156,31211,27021,21793,32134,21976,16480,27017,25428,22204,26945,24413,24378,25456,27170,21131,22119,29479,22677,29670,27193,28895,33599,31964,33802,30772,33777,40532,44005,37234,42116,47041,43957,42253,39098
"Soviet Union",,,,,,,,,,,,,,,,,,,,,,,,,16553,16924,16823,16225,16356,16741,16772,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18286,17216,15643,15155,14387,15688,15745,16837,21025,23750,25965,28156,29671,29649,32694,29009,26899,27050,26107,34912,33919,40675,40492
Vietnam,11739,11739,11739,11739,7727,7381,7381,7381,7381,7381,7258,7258,7258,7258,7258,7195,7195,7195,7195,7174,7009,6120,6805,6866,6743,7051,7753,8342,9158,10056,10383,28935,26676,23474,21730,22190,21780,14973,11555,18509,19477,29377,35221,39508,42505,39214,41020,38217,34067,36404,37145,38763,9246,8600
Yemen,,,,,,,,,,,,,,,,,,,,,5242,5231,5231,5615,5597,6232,6944,6901,5926,6818,6818,6818,6818,6989,6874,6874,6882,7222,6862,6824,6713,6648,6584,6471,6414,6380,6000,6000,6326,6250,6304,6383,6992,6708
Yugoslavia,,,,,,,,,,,,,,,,,,,,,,,,,12524,13953,13500,11873,17308,15365,15351,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,,,,,,,,,,,,,,,,,,,7143,7000,7692,7692,7692,7500,8000,8000,8000,8140,8163,9375,8094,6018,8246,9797,8869,7403,8229,8000,9419,9499,9632,9685,9729,9533,10098,9817,11090,11729,12281,12726,12687,15200,17700,17033
