Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Norway,7.6,7.27,6.94,6.61,6.28,5.95,5.62,5.29,4.96,4.63,4.3,4.16,4.02,3.88,3.74,3.6,3.46,3.32,3.18,3.04,2.9,2.78,2.66,2.54,2.42,2.3
Oman,35.9,33.8,31.7,29.6,27.5,25.4,23.3,21.2,19.1,17,14.9,14.46,14.02,13.58,13.14,12.7,12.26,11.82,11.38,10.94,10.5,10.48,10.46,10.44,10.42,10.4
Pakistan,136.1,133.42,130.74,128.06,125.38,122.7,120.02,117.34,114.66,111.98,109.3,107.19,105.08,102.97,100.86,98.75,96.64,94.53,92.42,90.31,88.2,86.04,83.88,81.72,79.56,77.4
Palau,32.2,31.35,30.5,29.65,28.8,27.95,27.1,26.25,25.4,24.55,23.7,23.05,22.4,21.75,21.1,20.45,19.8,19.15,18.5,17.85,17.2,16.68,16.16,15.64,15.12,14.6
Panama,27.5,27.06,26.62,26.18,25.74,25.3,24.86,24.42,23.98,23.54,23.1,22.55,22,21.45,20.9,20.35,19.8,19.25,18.7,18.15,17.6,17.1,16.6,16.1,15.6,15.1
"Papua New Guinea",83.6,82.55,81.5,80.45,79.4,78.35,77.3,76.25,75.2,74.15,73.1,71.9,70.7,69.5,68.3,67.1,65.9,64.7,63.5,62.3,61.1,59.38,57.66,55.94,54.22,52.5
Paraguay,42.6,41.37,40.14,38.91,37.68,36.45,35.22,33.99,32.76,31.53,30.3,29.43,28.56,27.69,26.82,25.95,25.08,24.21,23.34,22.47,21.6,20.94,20.28,19.62,18.96,18.3
Peru,75.4,71.4,67.4,63.4,59.4,55.4,51.4,47.4,43.4,39.4,35.4,33.75,32.1,30.45,28.8,27.15,25.5,23.85,22.2,20.55,18.9,18.16,17.42,16.68,15.94,15.2
Philippines,52.5,50.78,49.06,47.34,45.62,43.9,42.18,40.46,38.74,37.02,35.3,34.59,33.88,33.17,32.46,31.75,31.04,30.33,29.62,28.91,28.2,27.5,26.8,26.1,25.4,24.7
Poland,15.2,14.52,13.84,13.16,12.48,11.8,11.12,10.44,9.76,9.08,8.4,8.09,7.78,7.47,7.16,6.85,6.54,6.23,5.92,5.61,5.3,5.18,5.06,4.94,4.82,4.7
Portugal,13,12.35,11.7,11.05,10.4,9.75,9.1,8.45,7.8,7.15,6.5,6.2,5.9,5.6,5.3,5,4.7,4.4,4.1,3.8,3.5,3.46,3.42,3.38,3.34,3.3
Qatar,18.9,18.14,17.38,16.62,15.86,15.1,14.34,13.58,12.82,12.06,11.3,10.99,10.68,10.37,10.06,9.75,9.44,9.13,8.82,8.51,8.2,8.02,7.84,7.66,7.48,7.3
Romania,33.7,32.73,31.76,30.79,29.82,28.85,27.88,26.91,25.94,24.97,24,22.84,21.68,20.52,19.36,18.2,17.04,15.88,14.72,13.56,12.4,11.9,11.4,10.9,10.4,9.9
Russia,22.1,21.89,21.68,21.47,21.26,21.05,20.84,20.63,20.42,20.21,20,19.05,18.1,17.15,16.2,15.25,14.3,13.35,12.4,11.45,10.5,10.08,9.66,9.24,8.82,8.4
Rwanda,143.1,146.24,149.38,152.52,155.66,158.8,161.94,165.08,168.22,171.36,174.5,162.99,151.48,139.97,128.46,116.95,105.44,93.93,82.42,70.91,59.4,55.08,50.76,46.44,42.12,37.8
Samoa,28.2,27.35,26.5,25.65,24.8,23.95,23.1,22.25,21.4,20.55,19.7,19.42,19.14,18.86,18.58,18.3,18.02,17.74,17.46,17.18,16.9,16.68,16.46,16.24,16.02,15.8
"San Marino",9.8,9.32,8.84,8.36,7.88,7.4,6.92,6.44,5.96,5.48,5,4.82,4.64,4.46,4.28,4.1,3.92,3.74,3.56,3.38,3.2,3.08,2.96,2.84,2.72,2.6
"Saint Thomas and Principe",104.2,102.17,100.14,98.11,96.08,94.05,92.02,89.99,87.96,85.93,83.9,80.7,77.5,74.3,71.1,67.9,64.7,61.5,58.3,55.1,51.9,50.12,48.34,46.56,44.78,43
"Saudi Arabia",41.8,39.75,37.7,35.65,33.6,31.55,29.5,27.45,25.4,23.35,21.3,20.76,20.22,19.68,19.14,18.6,18.06,17.52,16.98,16.44,15.9,15.44,14.98,14.52,14.06,13.6
Senegal,133.8,133.28,132.76,132.24,131.72,131.2,130.68,130.16,129.64,129.12,128.6,121.72,114.84,107.96,101.08,94.2,87.32,80.44,73.56,66.68,59.8,56.7,53.6,50.5,47.4,44.3
Serbia,26.5,24.97,23.44,21.91,20.38,18.85,17.32,15.79,14.26,12.73,11.2,10.76,10.32,9.88,9.44,9,8.56,8.12,7.68,7.24,6.8,6.64,6.48,6.32,6.16,6
Seychelles,15.1,14.9,14.7,14.5,14.3,14.1,13.9,13.7,13.5,13.3,13.1,13.09,13.08,13.07,13.06,13.05,13.04,13.03,13.02,13.01,13,12.88,12.76,12.64,12.52,12.4
"Sierra Leone",252.1,249.37,246.64,243.91,241.18,238.45,235.72,232.99,230.26,227.53,224.8,217.47,210.14,202.81,195.48,188.15,180.82,173.49,166.16,158.83,151.5,143.82,136.14,128.46,120.78,113.1
Singapore,7,6.66,6.32,5.98,5.64,5.3,4.96,4.62,4.28,3.94,3.6,3.5,3.4,3.3,3.2,3.1,3,2.9,2.8,2.7,2.6,2.58,2.56,2.54,2.52,2.5
Slovakia,15.4,14.91,14.42,13.93,13.44,12.95,12.46,11.97,11.48,10.99,10.5,10.2,9.9,9.6,9.3,9,8.7,8.4,8.1,7.8,7.5,7.32,7.14,6.96,6.78,6.6
Slovenia,9.2,8.78,8.36,7.94,7.52,7.1,6.68,6.26,5.84,5.42,5,4.8,4.6,4.4,4.2,4,3.8,3.6,3.4,3.2,3,2.86,2.72,2.58,2.44,2.3
"Solomon Islands",36.3,35.69,35.08,34.47,33.86,33.25,32.64,32.03,31.42,30.81,30.2,30.09,29.98,29.87,29.76,29.65,29.54,29.43,29.32,29.21,29.1,28.38,27.66,26.94,26.22,25.5
Somalia,171.9,171.37,170.84,170.31,169.78,169.25,168.72,168.19,167.66,167.13,166.6,165.22,163.84,162.46,161.08,159.7,158.32,156.94,155.56,154.18,152.8,148.28,143.76,139.24,134.72,130.2
"South Africa",53.9,55.4,56.9,58.4,59.9,61.4,62.9,64.4,65.9,67.4,68.9,66.89,64.88,62.87,60.86,58.85,56.84,54.83,52.82,50.81,48.8,46.5,44.2,41.9,39.6,37.3
"South Sudan",242.7,235.84,228.98,222.12,215.26,208.4,201.54,194.68,187.82,180.96,174.1,167.19,160.28,153.37,146.46,139.55,132.64,125.73,118.82,111.91,105,101.42,97.84,94.26,90.68,87.1
Spain,9.9,9.5,9.1,8.7,8.3,7.9,7.5,7.1,6.7,6.3,5.9,5.74,5.58,5.42,5.26,5.1,4.94,4.78,4.62,4.46,4.3,4.2,4.1,4,3.9,3.8
"Sri Lanka",19.4,18.95,18.5,18.05,17.6,17.15,16.7,16.25,15.8,15.35,14.9,14.4,13.9,13.4,12.9,12.4,11.9,11.4,10.9,10.4,9.9,9.68,9.46,9.24,9.02,8.8
"Saint Kitts and Nevis",25.6,24.71,23.82,22.93,22.04,21.15,20.26,19.37,18.48,17.59,16.7,16.16,15.62,15.08,14.54,14,13.46,12.92,12.38,11.84,11.3,10.96,10.62,10.28,9.94,9.6
"Saint Lucia",20,19.6,19.2,18.8,18.4,18,17.6,17.2,16.8,16.4,16,15.85,15.7,15.55,15.4,15.25,15.1,14.95,14.8,14.65,14.5,14.16,13.82,13.48,13.14,12.8
"Saint Vincent and Grenadines",22.3,22.08,21.86,21.64,21.42,21.2,20.98,20.76,20.54,20.32,20.1,19.96,19.82,19.68,19.54,19.4,19.26,19.12,18.98,18.84,18.7,18.26,17.82,17.38,16.94,16.5
Sudan,120.3,118.25,116.2,114.15,112.1,110.05,108,105.95,103.9,101.85,99.8,97.31,94.82,92.33,89.84,87.35,84.86,82.37,79.88,77.39,74.9,72.94,70.98,69.02,67.06,65.1
Suriname,42.5,41.29,40.08,38.87,37.66,36.45,35.24,34.03,32.82,31.61,30.4,29.55,28.7,27.85,27,26.15,25.3,24.45,23.6,22.75,21.9,21.26,20.62,19.98,19.34,18.7
Swaziland,68.9,74.12,79.34,84.56,89.78,95,100.22,105.44,110.66,115.88,121.1,117.29,113.48,109.67,105.86,102.05,98.24,94.43,90.62,86.81,83,77.58,72.16,66.74,61.32,55.9
Sweden,6.1,5.86,5.62,5.38,5.14,4.9,4.66,4.42,4.18,3.94,3.7,3.61,3.52,3.43,3.34,3.25,3.16,3.07,2.98,2.89,2.8,2.78,2.76,2.74,2.72,2.7
Switzerland,7.2,6.98,6.76,6.54,6.32,6.1,5.88,5.66,5.44,5.22,5,4.91,4.82,4.73,4.64,4.55,4.46,4.37,4.28,4.19,4.1,4,3.9,3.8,3.7,3.6
Syria,34,32.69,31.38,30.07,28.76,27.45,26.14,24.83,23.52,22.21,20.9,20.18,19.46,18.74,18.02,17.3,16.58,15.86,15.14,14.42,13.7,13.28,12.86,12.44,12.02,11.6
Tajikistan,99.3,97.84,96.38,94.92,93.46,92,90.54,89.08,87.62,86.16,84.7,80.91,77.12,73.33,69.54,65.75,61.96,58.17,54.38,50.59,46.8,45.38,43.96,42.54,41.12,39.7
Tanzania,158.2,154.87,151.54,148.21,144.88,141.55,138.22,134.89,131.56,128.23,124.9,118.35,111.8,105.25,98.7,92.15,85.6,79.05,72.5,65.95,59.4,56.52,53.64,50.76,47.88,45
Thailand,32,30.72,29.44,28.16,26.88,25.6,24.32,23.04,21.76,20.48,19.2,18.53,17.86,17.19,16.52,15.85,15.18,14.51,13.84,13.17,12.5,12.14,11.78,11.42,11.06,10.7
"Timor Leste",168,161.61,155.22,148.83,142.44,136.05,129.66,123.27,116.88,110.49,104.1,99.59,95.08,90.57,86.06,81.55,77.04,72.53,68.02,63.51,59,56.84,54.68,52.52,50.36,48.2
Togo,136.6,134.09,131.58,129.07,126.56,124.05,121.54,119.03,116.52,114.01,111.5,108.75,106,103.25,100.5,97.75,95,92.25,89.5,86.75,84,81.62,79.24,76.86,74.48,72.1
Tonga,24.1,23.63,23.16,22.69,22.22,21.75,21.28,20.81,20.34,19.87,19.4,19.37,19.34,19.31,19.28,19.25,19.22,19.19,19.16,19.13,19.1,18.96,18.82,18.68,18.54,18.4
"Trinidad and Tobago",27.6,27.42,27.24,27.06,26.88,26.7,26.52,26.34,26.16,25.98,25.8,25.34,24.88,24.42,23.96,23.5,23.04,22.58,22.12,21.66,21.2,20.6,20,19.4,18.8,18.2
Tunisia,53.3,50.84,48.38,45.92,43.46,41,38.54,36.08,33.62,31.16,28.7,27.4,26.1,24.8,23.5,22.2,20.9,19.6,18.3,17,15.7,15.1,14.5,13.9,13.3,12.7
Turkey,71.1,67.67,64.24,60.81,57.38,53.95,50.52,47.09,43.66,40.23,36.8,34.87,32.94,31.01,29.08,27.15,25.22,23.29,21.36,19.43,17.5,16.48,15.46,14.44,13.42,12.4
Turkmenistan,78.8,77.98,77.16,76.34,75.52,74.7,73.88,73.06,72.24,71.42,70.6,68.68,66.76,64.84,62.92,61,59.08,57.16,55.24,53.32,51.4,49.9,48.4,46.9,45.4,43.9
Tuvalu,53.7,52.26,50.82,49.38,47.94,46.5,45.06,43.62,42.18,40.74,39.3,38.25,37.2,36.15,35.1,34.05,33,31.95,30.9,29.85,28.8,27.96,27.12,26.28,25.44,24.6
Uganda,174,170.25,166.5,162.75,159,155.25,151.5,147.75,144,140.25,136.5,129.67,122.84,116.01,109.18,102.35,95.52,88.69,81.86,75.03,68.2,64.38,60.56,56.74,52.92,49.1
Ukraine,17.3,17.21,17.12,17.03,16.94,16.85,16.76,16.67,16.58,16.49,16.4,15.81,15.22,14.63,14.04,13.45,12.86,12.27,11.68,11.09,10.5,10.02,9.54,9.06,8.58,8.1
"United Arab Emirates",14.5,14.03,13.56,13.09,12.62,12.15,11.68,11.21,10.74,10.27,9.8,9.58,9.36,9.14,8.92,8.7,8.48,8.26,8.04,7.82,7.6,7.3,7,6.7,6.4,6.1
"United Kingdom",8.1,7.87,7.64,7.41,7.18,6.95,6.72,6.49,6.26,6.03,5.8,5.69,5.58,5.47,5.36,5.25,5.14,5.03,4.92,4.81,4.7,4.52,4.34,4.16,3.98,3.8
"United States",10,9.76,9.52,9.28,9.04,8.8,8.56,8.32,8.08,7.84,7.6,7.51,7.42,7.33,7.24,7.15,7.06,6.97,6.88,6.79,6.7,6.54,6.38,6.22,6.06,5.9
Uruguay,20.5,19.94,19.38,18.82,18.26,17.7,17.14,16.58,16.02,15.46,14.9,14.52,14.14,13.76,13.38,13,12.62,12.24,11.86,11.48,11.1,10.7,10.3,9.9,9.5,9.1
Uzbekistan,63,62.25,61.5,60.75,60,59.25,58.5,57.75,57,56.25,55.5,53.95,52.4,50.85,49.3,47.75,46.2,44.65,43.1,41.55,40,38.78,37.56,36.34,35.12,33.9
Vanuatu,32.6,31.93,31.26,30.59,29.92,29.25,28.58,27.91,27.24,26.57,25.9,25.92,25.94,25.96,25.98,26,26.02,26.04,26.06,26.08,26.1,25.92,25.74,25.56,25.38,25.2
Venezuela,26.1,25.39,24.68,23.97,23.26,22.55,21.84,21.13,20.42,19.71,19,18.56,18.12,17.68,17.24,16.8,16.36,15.92,15.48,15.04,14.6,14.32,14.04,13.76,13.48,13.2
Vietnam,44.7,43.15,41.6,40.05,38.5,36.95,35.4,33.85,32.3,30.75,29.2,28.41,27.62,26.83,26.04,25.25,24.46,23.67,22.88,22.09,21.3,20.78,20.26,19.74,19.22,18.7
"West Bank and Gaza",41.6,40.18,38.76,37.34,35.92,34.5,33.08,31.66,30.24,28.82,27.4,26.83,26.26,25.69,25.12,24.55,23.98,23.41,22.84,22.27,21.7,21.22,20.74,20.26,19.78,19.3
Yemen,120.7,117.69,114.68,111.67,108.66,105.65,102.64,99.63,96.62,93.61,90.6,86.56,82.52,78.48,74.44,70.4,66.36,62.32,58.28,54.24,50.2,47.82,45.44,43.06,40.68,38.3
Zambia,181.6,178.84,176.08,173.32,170.56,167.8,165.04,162.28,159.52,156.76,154,146.22,138.44,130.66,122.88,115.1,107.32,99.54,91.76,83.98,76.2,72.74,69.28,65.82,62.36,58.9
Zimbabwe,69.2,72.12,75.04,77.96,80.88,83.8,86.72,89.64,92.56,95.48,98.4,96.86,95.32,93.78,92.24,90.7,89.16,87.62,86.08,84.54,83,79.38,75.76,72.14,68.52,64.9
