Country,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Cayman Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.309999943,2.3814,2.4529,2.5243,2.5957,2.6671,2.7386,2.81,2.8814,2.9529,3.0243,3.0957,3.1671,3.2386,3.309999943,3.569999933,4.230000019,4.400000095,4.449999809,3.210000038,4.199999809,4.480000019,2,3.019999981,2.49000001,
Chile,,,,,,,,,,,,,,,,,,16.26000023,14.85999966,11.92000008,11.68999958,13.13000011,11.69999981,12.64999962,13.82999992,14.10000038,15.69999981,13.92000008,14.76000023,15.10000038,16.14999962,14.89999962,14.51000023,14.89000034,14.32999992,13.82999992,12.59000015,12.22999954,12.89999962,12.01000023,11.76000023,12.25,11.51000023,11.31999969,10.90999985,11.39000034,10.815,10.23999977,10.46000004,10.77000046,10.5,10.72999954,11.48999977,
Colombia,,,,,,,,,,,,,21.43000031,23.82999992,23.40999985,25.12000084,24.98999977,25.92000008,25.178,24.436,23.694,22.952,22.20999908,23.05999947,23.21999931,23.55999947,23.65999985,25.01000023,25.77000046,25.01000023,25.43000031,24.70000076,24.25,24.04999924,21.30999947,20.87000084,19.90999985,19.86000061,17.25,17.02000046,16.22999954,17.30999947,16.29999924,14.25,15.97000027,15.10000038,15.85999966,15.73999977,15.85000038,15.85000038,14.5,14.18000031,13.59000015,
"Costa Rica",,,,,,,,,,,,,,,,,,20.05999947,19.47999954,20.29999924,21.54999924,17.06999969,19.62999916,21.03000069,22.97999954,24.04000092,26.54000092,24.32999992,26.29000092,24.70999908,22.47999954,22.43000031,20.93000031,18.70999908,17.37000084,17.96999931,17.43000031,16.52000046,17.14999962,15,14.43999958,13.11999989,12.60000038,12.81999969,12.93999958,13.02999973,12.315,11.60000038,11.43000031,11.31000042,11.35999966,9.579999924,9.56000042,9.050000191
"Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.880000114,,,,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.26000023,21.29999924,22.07999992,22.15999985,19.86000061,21.35000038,20.5,19.85000038,18.25,18.10000038,17.82999992,18.10000038,18.02000046,16.37999916,14.85999966,16.30999947,16.75,15.39999962,15.32999992,15.11999989,
Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.20000076,16.20000076,16.20000076,16.62000084,13.93000031,13.93000031,15.68999958,15.68999958,15.68999958,13.89999962,13.17000008,12.81999969,12.35000038,11.85000038,11.64000034,11.47000027,11.97000027,13.35000038,11.26000023,10.76000023,,
Cyprus,,,,,,,,,,,,,,25.43000031,26.39999962,27.97999954,28.65999985,29.12000084,28.95999908,28.44000053,27.88999939,27.88999939,26.96999931,26.04999924,25.78000069,25.75,25.12999916,24.52000046,24.52000046,23.11000061,20.29000092,18.53000069,17.75,16.828,15.906,14.984,14.062,13.14000034,12.52000046,12.11999989,11.31999969,10.65999985,10.56999969,10.22000027,9.649999619,9.720000267,9.670000076,9.380000114,8.630000114,8.569999695,7.53000021,7.25,6.510000229,
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.59999847,31.45999908,30.80999947,30.34000015,29.30999947,29.04000092,28.05999947,27.22999954,28.38999939,27.85000038,27.29999924,26.79000092,26.46999931,27,26.79000092,26.71999931,24.04000092,23.20000076,23.88999939,23.34000015,22.90999985,23.60000038,23.73999977,
Denmark,,,,,,,,,,20.43000031,19.69000053,18.06999969,17.07999992,16.96999931,16.01000023,15.97999954,17.96999931,16.8,15.63000011,15.415,15.19999981,15.10000038,15.77999973,16.04999924,15.92000008,15.68999958,15.67000008,15.88000011,16.31999969,15.55000019,14.5,15.11999989,14.97000027,15.10999966,14.47999954,14.67000008,15.35000038,13.42000008,14.40999985,12.27000046,11.64000034,12,12.40999985,11.61999989,12.64000034,12.25,10.05000019,9.229999542,9.350000381,9.479999542,9.180000305,9.270000458,9.640000343,10.22000027
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,27.27000046,20.205,13.14000034,12.6533,12.1667,11.68,11.1933,10.7067,10.22000027,10.525,10.82999992,10.295,9.760000229,,,,,,,,,,,,,,,
