Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Central African Republic",23.86879349,23.37734604,23.39648056,23.78581047,23.86879349,23.31349754,22.40713882,22.55396843,21.92432022,22.66479301,24.49090195,23.08485222,24.13994789,22.87439156,22.36855125,21.16124916,20.55701065,22.38484573,21.0912075,20.78675842,20.20725822,17.09420204,17.64792824,17.98199272,23.86605835,23.82587051,23.66749191,24.31725311,24.44195557,23.66988945,23.70566559,23.05502892,22.75077438,21.85032082,23.12339783,25.56246948,24.83886147,27.32824898,26.85606194,25.0890255,26.87542534,27.26015663,25.06224251,27.85227013,31.5420208,26.24454308,27.97272873,25.48986435,26.98110008
Chad,24.2917881,26.90595627,26.07275963,27.739151,27.00534248,25.73649216,25.85879326,28.51903725,24.9512825,16.65125275,14.45875263,16.32089615,15.16258907,26.04364586,28.12955475,28.87816048,31.18549919,32.2508316,30.40116882,30.23344994,27.39051628,23.98467064,23.46611404,28.96498108,31.30768967,35.8521843,33.62671661,36.33473969,34.21165848,35.31455612,34.49843216,38.99232101,44.78442001,38.98650742,38.25533295,35.54328537,35.66136169,35.62557602,34.86776352,32.51707077,34.91358566,36.93260956,35.48074341,33.11101913,36.32385635,36.93624115,34.18424225,35.79246902,38.04574203
Chile,35.68623734,36.19037247,37.16682434,37.74402237,42.99527359,44.80522156,42.49859238,42.86067581,44.62127304,48.04463959,45.16758728,40.03640747,39.69519424,37.6505394,36.43833923,36.70376968,40.95475769,39.20894241,41.03696823,42.61479568,42.0727272,41.15458679,41.12562943,40.26375198,40.93188477,41.19540787,43.10856628,44.51910782,46.40929413,47.4577179,50.81900406,54.08219147,56.95749664,69.33192444,69.54649353,60.02733231,65.16107941,66.82801056,69.38017273,65.18893433,59.25672913,66.27965546,63.82844543,62.90118408,64.29289246,59.8401413,58.91915131,57.97472763,57.37282944
China,27.72556496,27.72556496,27.72556496,27.72556496,27.72556496,27.72556496,27.72556496,27.72556496,28.09576225,28.79144287,29.03649902,29.35633278,29.44273376,28.77243996,27.99537659,26.63958549,27.7990303,28.92943001,28.64236641,27.38410187,27.14653778,27.94989014,30.09051514,34.94684219,34.32899094,33.65596008,32.88263702,37.61596298,37.77872467,39.11862183,43.32995224,46.47304153,46.37310028,46.2587738,51.83162308,52.09976578,53.79356003,55.82118607,52.86163712,48.56128311,42.77862167,42.76253128,42.07376099,42.25181198,43.06674194,40.80735397,40.31334686,43.11018753,43.68923569
Colombia,23.13511086,24.39674568,24.10300827,24.35195541,25.43493652,25.0924263,25.49031067,25.90935707,25.80716324,25.54763603,26.03753281,25.27119827,25.19395447,23.13461494,23.23335457,23.76703072,25.45709229,24.75035858,25.40323067,24.33021736,23.79339409,24.32493973,23.9350071,25.31589508,25.114151,25.75693512,26.14712906,27.10902786,28.06005096,27.31889915,27.73036766,29.10100365,30.17658043,31.88327789,30.32461548,29.78131676,31.80850792,33.37088394,31.04953384,31.19735718,32.03832626,37.28020096,38.16265869,39.45253754,37.14128494,38.21002579,36.17749786,37.41721344,38.84086227
Comoros,,,,,,9.181355476,10.91265583,9.008225441,9.873875618,9.873875618,9.841407776,22.08466721,24.87291336,20.88624191,30.94942856,29.53146362,23.91178322,22.75637436,23.40479088,22.69861221,18.77402878,22.92556572,24.06166267,23.39102364,28.65414429,26.64413261,24.81741333,26.76991081,24.07180023,25.15606689,24.22512436,19.78107262,20.57099724,17.44872856,16.39367294,20.2620945,24.95477486,22.57693291,26.30638123,28.70499611,36.54994202,35.55767059,37.44390869,34.96660995,36.40171432,33.61380768,34.59951019,35.86991119,45.80181503
"Congo (Kinshasa)",15.77932072,16.0409565,16.87702179,16.6536541,17.636549,15.89412403,16.79403877,15.58777523,13.34121609,12.83063507,15.17089462,15.01607895,14.50338078,15.45243835,18.65156746,19.82684898,18.47422409,21.22482681,21.02931404,22.29722595,22.07336426,19.55624771,19.8654232,18.31903648,20.71767426,24.73993874,25.98292351,23.48698997,22.48012543,21.3560257,23.54727936,25.19721413,26.17720413,28.97828865,28.88261414,32.84036636,27.3332653,29.08495903,32.84453201,31.18005753,34.80965424,35.20757675,28.97887039,28.10531998,28.766922,23.60160446,22.43848991,23.44314766,26.08795738
"Congo (Brazzaville)",29.34072685,30.34920311,30.39391708,30.29180145,36.19581985,32.75548553,34.89368439,36.58515167,37.24256516,35.58905792,40.589077,37.62228012,39.15542603,35.90935898,35.44800949,37.48703766,39.28875732,36.12810135,37.60697556,36.88690948,36.52447128,37.09078979,35.79501343,43.94810867,48.16720963,44.45040131,45.99559402,51.86758423,51.99013519,54.19593811,49.50080109,49.60582352,53.05077744,49.33044052,50.46356964,53.314888,55.36702728,54.24806213,52.93982697,55.7125206,57.78392792,57.26330185,54.38635635,52.6721344,55.38618469,57.17243195,54.58796692,54.80349731,51.38987732
"Costa Rica",34.46835327,34.32152557,34.13642502,34.52483749,37.04774475,34.69078827,34.40173721,35.75113678,35.39982224,35.47819519,33.86798859,42.46819305,41.32935333,39.40935135,37.21768188,35.25624847,33.80139542,36.51098633,37.67084503,38.3524704,41.92584229,37.07640457,38.41301346,43.85396194,46.21149063,46.50669098,52.34299088,53.19506454,58.19671249,63.51951599,59.51996613,56.62328339,64.09760284,64.4249115,60.67118073,62.89060211,67.94042969,68.44021606,67.09685516,64.26394653,62.66677856,61.68821335,59.98382187,60.0602684,60.52598953,56.95072174,57.29597855,56.98023224,57.79211807
"Ivory Coast",32.51530838,31.30260086,31.48769951,34.17475128,35.85977173,34.1300354,34.46196747,34.07263565,33.33224106,32.81521225,33.95535278,35.03030777,35.13887024,34.58654022,34.45701218,36.41094589,33.67677689,32.4298439,29.78105545,31.21334267,31.33276558,30.51229858,30.54254723,29.19809723,33.34320068,34.2316246,34.80590439,34.98300934,36.34586334,38.62312317,40.69929504,40.54463959,41.27088928,38.35679626,40.38267899,43.8866806,44.04224396,44.24203491,44.55975723,45.13811111,44.8386116,43.33734512,44.96791458,43.97360992,37.45906448,29.64452171,35.83060455,36.49537659,36.26190567
