Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Spain,,,,,,,,,,,78.1071929931641,80.876579284668,81.1862487792969,80.0523300170898,81.1456832885742,84.0457916259766,86.4515075683594,87.27490234375,92.8530807495117,92.0202026367188,92.9400405883789,92.5886,92.2371,91.8855972290039,94.9544830322266,93.9224,92.8904,91.8583,90.8263,89.7942,88.7621,87.7301,86.698,85.666,84.6339,83.6019,82.5698,81.5378,80.5057,79.4736404418945,77.7587890625,80.322,82.8853,85.4486,88.0118179321289,91.0411834716797,91.9380493164063,95.340446472168,97.793571472168,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,89.89306640625,94.6106872558594,93.5072,92.4038,91.3003463745117,90.0162963867188,90.1282730102539,93.9641799926758,97.1229,100.281600952148,104.532112121582,107.085006713867,105.3515,103.618011474609,98.9331436157227,97.6538162231445,97.5171279907227,100.702003479004,104.842681884766,105.28653717041,107.418640136719,107.962532043457,104.535438537598,102.237823486328,,
Ethiopia,,,,,,,,,,,,,,,,,,17.544979095459,19.0158195495605,17.8182,16.6206,15.423,14.2255,13.0279,11.8302698135376,11.2768497467041,10.8261203765869,9.989,9.1519,8.31480026245117,10.1311,11.9474,13.7637,15.5799,17.3962,19.2125091552734,22.6126,26.0127,29.4128303527832,27.7575702667236,28.5352802276611,27.0833,25.6313495635986,27.4127,29.1940803527832,29.4647903442383,,,,,
Finland,,,,,,,,,,,,,,,,,,105.094177246094,105.875633239746,103.888031005859,111.340896606445,113.440422058105,114.196960449219,109.060333251953,104.248542785645,104.2507,104.2528,104.2549,104.2571,104.2592,104.2613,104.2635,104.2656,104.2677,104.269859313965,103.398681640625,101.638,99.8773880004883,98.1148,96.3522033691406,97.7535705566406,98.7290725708008,97.8751525878906,98.6672592163086,98.1656494140625,100.093772888184,99.844612121582,99.4702835083008,99.4887924194336,,
Fiji,,,41.1764717102051,49.7106704711914,55.9588317871094,60.037,64.1151,68.1931991577148,67.2052,66.2171783447266,65.4247817993164,63.4756088256836,63.0754,62.675220489502,63.9211807250977,61.7666702270508,58.4759902954102,60.3621,62.2483,64.1344,66.0205,67.9067,69.7928,71.679,73.5651,75.4512,77.3374,79.2235,81.1097,82.9958,84.8819,86.7681,88.6542,90.5403671264648,91.3746337890625,91.7143,92.054,92.3937,92.7333908081055,89.0702362060547,93.3337,97.5972518920898,96.3536605834961,101.078002929688,101.5251,101.972198486328,102.564277648926,,,,
France,,,,,,,,69.0031890869141,69.4715194702148,71.1034317016602,72.0609588623047,66.6747,61.2883796691895,61.4937782287598,63.1154,64.7369613647461,66.603271484375,70.1748428344727,75.1885,80.2021484375,82.5622634887695,85.4771423339844,90.1098709106445,92.469367980957,83.6095123291016,84.7804565429688,85.1978912353516,85.7225,86.2471,86.7717,87.2964,87.821,88.3456,88.8702,89.3948,89.9194412231445,98.2652282714844,97.3445281982422,99.4675369262695,97.7274017333984,96.5806503295898,97.1985397338867,98.7158813476563,97.2954330444336,97.228271484375,96.0910568237305,98.4528503417969,99.6492767333984,99.6710586547852,,
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.4520492553711,
Gabon,,10.1648101806641,11.6234703063965,13.406120300293,16.7098293304443,16.8202,16.9307,17.0411,17.1515,17.2619,17.3722991943359,16.5274696350098,15.7386,14.9497699737549,16.0097694396973,16.4080009460449,16.4422302246094,15.7082996368408,15.7749500274658,16.6072,17.4394,18.2716,19.1038,19.936,20.7682,21.6004600524902,,,,,,,,,,,,,,,,,,,,,,,,,
"United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.895210266113,101.393989562988,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,75.7747802734375,74.8977966308594,79.7286682128906,84.1277,88.5266494750977,91.2512283325195,91.2719421386719,92.2130889892578,90.1045913696289,92.5615463256836,106.135963439941,107.420402526855,106.382751464844,97.4231109619141,93.1520690917969,99.6313323974609,101.5228,103.414253234863,104.999588012695,97.9992828369141,101.775650024414,103.381881713867,103.329399108887,101.809448242188,113.869277954102,
Ghana,,46.8834190368652,48.123291015625,48.7616,49.3999710083008,48.0015907287598,47.5594,47.1173,46.6752,46.233,45.7909,45.3487,44.9066,44.4644,44.0223,43.5801,43.138,42.6959,42.2537,41.8115692138672,48.6257,55.4398918151855,59.5098114013672,58.5343,57.5589,56.5834,55.6079,54.6325,53.657,52.6815490722656,53.3759307861328,49.5135307312012,53.5375709533691,50.7116813659668,52.1698112487793,55.3041000366211,57.9924,60.6808,63.3690910339355,69.6990966796875,67.0626,64.426139831543,63.2622184753418,66.3010406494141,65.5572204589844,74.0986785888672,73.7756,73.4525985717773,78.0416793823242,78.1767807006836,
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.1139221191406,98.7233963012695,98.609,98.4946212768555,
Guinea,,,,,,,,,,,11.7070903778076,8.592209815979,8.6711,8.75,8.8289,8.90775012969971,7.55472993850708,6.9882698059082,5.65472984313965,6.33406019210815,6.93775987625122,8.10216999053955,7.9227499961853,8.46477031707764,10.6678304672241,10.4086,10.1494,9.8901,9.63088989257813,10.4702,11.3095598220825,12.3922100067139,14.3839,16.3755302429199,21.2352294921875,22.9137802124023,24.5947303771973,30.2486400604248,32.1139,33.9792404174805,35.3328285217285,31.0071201324463,35.7941398620605,36.2738494873047,35.4111785888672,,,,,,
Gambia,,,,,10.5345602035522,11.0536,11.572699546814,12.3141899108887,11.6755895614624,14.0837697982788,14.2539901733398,14.6917104721069,15.3256101608276,16.5298805236816,17.8597793579102,19.839469909668,21.6492004394531,21.5386600494385,22.9179,24.2972,25.6765,27.0558,28.435,29.8143,31.1936,32.5728,33.9521,35.3314,36.7107,38.0899391174316,40.1999397277832,39.4697799682617,38.5585784912109,47.9878616333008,54.1290588378906,58.6748695373535,57.7590713500977,54.6118202209473,49.4682884216309,51.8795890808105,52.1438903808594,56.3013916015625,58.1016616821289,58.798641204834,59.2089996337891,58.5697,57.9303,57.291,56.6517,56.0123405456543,
"Guinea Bissau",,,,,,,1.35204005241394,2.08792996406555,3.2907600402832,2.38665008544922,2.5512,2.71582007408142,5.39166021347046,2.56855988502502,7.5344500541687,6.31281995773315,4.9191,3.52542996406555,3.8936,4.26167011260986,5.0783,5.8949,6.7115,7.5281,8.3447,9.1614,9.978,10.7946,11.6112,12.4278,13.2444295883179,15.5992,17.9539,20.3086,22.6633,25.0181,27.3728,29.7275,32.0822,34.437,36.7916984558105,,,,,,,,,,
"Equatorial Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4940795898438,13.9276,15.3611,16.7945,18.228,19.6615200042725,20.8664,22.0712,23.2761,24.4809,25.6858,26.8906002044678,28.8430690765381,27.2945,25.7459,24.1973495483398,,,,,
Greece,,48.9719390869141,48.7839012145996,54.0480613708496,53.6509399414063,56.1754608154297,59.0965003967285,61.896110534668,63.4620513916016,67.4941329956055,72.7478790283203,76.7481,80.7483520507813,80.6666030883789,77.7194900512695,80.8238296508789,82.6041717529297,85.7451095581055,86.1523666381836,88.5048217773438,84.3945922851563,84.8083572387695,83.3633117675781,83.8807,84.3982,84.9156,85.4331,85.9505,86.4679,86.9854,87.5028,88.0202,88.5377,89.0551,89.5726,90.0899963378906,86.4999313354492,95.0972366333008,96.3035,97.5098,98.7160186767578,95.4500122070313,95.7235870361328,92.6451873779297,89.2069473266602,94.037239074707,92.5322036743164,94.7908325195313,94.2714920043945,,
Grenada,,,,,,,,,,,,,,50.827320098877,54.0912,57.3551,60.619,63.8829,67.1468,70.4107,73.6746,76.9386,80.2025,83.4663619995117,85.0356,86.6048,88.174,89.7433,91.3125,92.8817,94.451,96.0202,97.5894165039063,98.4101715087891,94.0327,89.6551666259766,87.6176,85.580078125,90.7907409667969,109.140319824219,108.654,108.1677,107.6814,107.195,106.708717346191,98.4384384155273,102.580238342285,104.774543762207,106.680297851563,,
Guatemala,,7.86046981811523,8.5529,9.2453,9.9377,10.6301202774048,12.8052597045898,14.4374,16.0695,17.7016105651855,17.8426494598389,18.3168,18.7909,19.265,19.7391,20.2132,20.6873,21.1614,21.6355,22.1096,22.5837,23.0578,23.5319,24.006,24.4801,24.9542,25.4283,25.9024,26.3765,26.8505992889404,29.5973606109619,32.7952919006348,36.620288848877,38.3317,40.0430297851563,41.5561294555664,45.3643188476563,47.0955505371094,49.1716804504395,51.1857414245605,55.6324005126953,59.0926513671875,58.7486381530762,56.7706909179688,58.4344100952148,61.6987190246582,62.6390190124512,56.936450958252,56.4037818908691,56.3729782104492,
Guyana,,50.2278289794922,44.2326698303223,45.7289810180664,45.4961700439453,47.5587,49.6212882995605,62.9457,76.2701873779297,72.9510726928711,73.5877990722656,78.5919418334961,74.0136489868164,63.7352409362793,60.1279296875,64.8022,69.4764,74.1506195068359,76.1177,78.0848,80.0519,82.0190200805664,74.2145614624023,73.1304321289063,73.2213,73.3121,73.4029693603516,74.9288101196289,76.2706,77.6124267578125,92.7127380371094,78.5178909301758,77.4094,76.3009,75.1923,74.0838,72.9753,71.8668,70.7582778930664,75.7433090209961,79.0836181640625,,,,,,,,,,
"Hong Kong",,,,,,,,,,,51.6122398376465,56.0585098266602,63.0526313781738,71.0599899291992,69.9407196044922,68.0363998413086,68.7161,69.3958,70.0755,70.7552,71.4349,72.1145477294922,73.2207336425781,75.6962738037109,77.7365875244141,81.1763687133789,82.2923202514648,83.6623,85.0323,86.4022,87.7722,89.1421508789063,89.6208801269531,96.8361129760742,95.6746368408203,95.8422164916992,96.0848083496094,96.6937713623047,97.4582901000977,98.425048828125,101.129348754883,99.9404525756836,98.6561737060547,95.6184387207031,93.7716827392578,100.992446899414,101.009201049805,104.70068359375,106.703506469727,105.701011657715,
Honduras,,,,,,,,,,,,,,,,,,,,,,24.6612892150879,26.0055,27.3498,28.694,30.0382,31.3825,32.7267,34.071,35.4152,36.7594,38.1037,39.4479,40.7922,42.1364,43.4806289672852,45.2741,47.0675811767578,46.2289,45.3901,44.5514,43.7127,42.8739395141602,36.8233909606934,46.7291412353516,46.2464,45.763671875,45.0439,44.3241,43.6043701171875,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,90.1101303100586,89.058967590332,85.9299621582031,82.4485626220703,83.9613,85.4740676879883,89.7984313964844,89.8557281494141,91.6967086791992,90.1145477294922,92.5309,94.9471893310547,97.8779907226563,97.1959075927734,98.8781661987305,101.133247375488,99.7040863037109,102.138488769531,96.7873001098633,95.8618,94.9363,94.0107,93.0852127075195,95.6127166748047,98.6807022094727,,
Haiti,,,,,,,,7.32401990890503,8.63453960418701,10.0872497558594,10.7626695632935,12.2412900924683,12.4743499755859,14.1886396408081,16.0965,18.0043601989746,15.9364099502563,17.4675102233887,17.5370903015137,18.5077705383301,18.6188697814941,18.7512607574463,19.7685,20.7856,21.8028,22.82,23.8372,24.8544006347656,,,,,,,,,,,,,,,,,,,,,,,
Hungary,,85.7825927734375,80.8489227294922,80.6622009277344,82.6336212158203,84.4139175415039,84.7583999633789,90.081169128418,95.8128433227539,96.4145965576172,93.9912109375,95.1094589233398,99.680549621582,95.4484024047852,93.6302871704102,89.9285583496094,89.0856094360352,89.9617767333984,98.1281967163086,107.930587768555,99.6041030883789,92.4901123046875,84.7777099609375,80.4755325317383,83.2378,86.0001,88.7624,91.5246810913086,91.6104,91.6961,91.7817,91.8674,91.9531,92.0388,92.1245,92.2102,92.2959,92.3816,92.4672,92.5529,92.6386,92.7243,92.81,92.8956832885742,92.1310501098633,93.8041763305664,93.4575500488281,93.7349472045898,92.8796997070313,,
Indonesia,,12.8431301116943,14.6407,16.4383,18.2359,20.0335,21.8311,23.6287,25.4263,27.2239,29.0215,30.8191,32.6167,34.4142,36.211841583252,38.8023300170898,40.9991493225098,45.4718,49.9444618225098,50.2271,50.5098,50.7924,51.075,51.3577,51.6403,51.9229888916016,54.3797,56.8363,59.293,61.7496,64.2063,66.663,69.1196365356445,72.5071029663086,73.6389770507813,69.4809799194336,70.398063659668,78.2422790527344,74.9270172119141,82.3357696533203,85.6496124267578,89.2398681640625,82.6523132324219,81.3643112182617,86.4738,91.5833587646484,93.8536911010742,89.9717636108398,,,
India,,,,,,,,,,,,,,,,,,42.3367118835449,43.5013084411621,43.8417015075684,44.5655,45.2893,46.0131,46.7369,47.4607,48.1845,48.9083,49.6321,50.3559,51.0797,51.8035,52.5273,53.251091003418,56.4467697143555,58.4811,60.5154,62.5497589111328,65.3231,68.0964736938477,70.8224,73.5483,76.2742385864258,78.5296,80.7849731445313,85.5040817260742,85.4335021972656,85.8558502197266,84.9994430541992,84.1114,83.2234115600586,
Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9747467041016,95.7798461914063,93.7863235473633,95.8257827758789,97.0164184570313,97.0037536621094,97.9725570678711,98.3236465454102,97.8605499267578,99.3231811523438,98.5120468139648,98.5221786499023,97.7907028198242,98.6771926879883,99.9087677001953,100.337783813477,100.5085,100.6792,100.84992980957,98.851936340332,99.4021835327148,100.112197875977,99.0575637817383,,
Iran,,,,,,,,,,,,,,,40.1752700805664,43.5376091003418,45.1771087646484,45.2948112487793,48.7404518127441,49.4942398071289,55.088550567627,52.4957695007324,57.5946,62.6933517456055,68.1441879272461,69.6203,71.0964,72.5725,74.0486,75.5247,77.000846862793,74.000129699707,73.4054107666016,82.8199615478516,83.6753,84.5307,85.3860473632813,86.4153,87.4445037841797,89.6053009033203,85.8143615722656,88.4134674072266,91.8849029541016,91.2336,90.5824,89.9311,89.2798767089844,90.2268829345703,,,
Iraq,,17.4762706756592,21.2977409362793,22.2134704589844,21.8854293823242,28.8692207336426,29.9521007537842,30.567289352417,35.3607406616211,37.8757095336914,37.3029518127441,36.1953,35.0877,33.9801406860352,34.9726,35.9651412963867,35.4412803649902,32.5750389099121,34.8808403015137,31.3086700439453,30.6244,29.9401,29.2557,28.5714302062988,28.0798,27.5882,27.0965,26.6049,26.1133,25.6216602325439,28.6219997406006,33.6295,38.637,43.6445,48.651969909668,48.5687,48.4855,48.4023094177246,,,,,,,,,,,,,
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.255813598633,96.5287399291992,93.3747406005859,90.1750335693359,92.0284729003906,100.654067993164,111.923263549805,106.09928894043,108.171119689941,97.5673294067383,96.8058471679688,96.3729476928711,93.5309982299805,92.9381637573242,96.7396087646484,96.6598968505859,99.0936584472656,99.0092010498047,102.503540039063,98.9351577758789,97.814208984375,,
Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4605026245117,100.784767150879,105.170951843262,101.827102661133,98.3172378540039,101.16845703125,97.0661315917969,95.4466018676758,99.322509765625,97.1639404296875,99.2323837280273,102.17259979248,101.01953125,106.783821105957,102.56852722168,102.70539855957,108.221641540527,,
Italy,,71.2000579833984,74.7247695922852,79.6228408813477,81.6661529541016,83.8304977416992,86.4630508422852,88.4485473632813,94.4185028076172,93.299201965332,92.8306503295898,91.0647506713867,89.5413208007813,91.4755706787109,91.2404937744141,92.6141662597656,93.3250122070313,94.3242492675781,96.0310287475586,96.5068817138672,96.8087768554688,97.3219833374023,98.0334167480469,98.6762619018555,95.3896408081055,96.5582504272461,98.8607330322266,98.8618621826172,98.4511,98.0404281616211,98.1774,98.314453125,102.68334197998,102.303672790527,103.775718688965,103.685188293457,104.857551574707,101.780006408691,99.2807922363281,99.4902725219727,100.772613525391,103.970733642578,103.020896911621,103.284156799316,103.729316711426,99.9707565307617,98.8894119262695,98.9745330810547,98.9599227905273,,
Jamaica,,,,,,,75.7883224487305,74.4558334350586,79.69,84.9241,90.1581878662109,90.6703033447266,87.8771,85.0839691162109,85.0155868530273,85.5244827270508,83.7289199829102,86.7771,89.8253,92.8734,95.9215927124023,100.482803344727,99.5405,98.5982513427734,98.4616,98.3249,98.1882,98.0515,97.9148,97.7781,97.6414489746094,95.0749664306641,92.3804092407227,92.8107681274414,100.071258544922,99.8596,99.648,99.4364,99.2248,99.0131530761719,99.5270004272461,95.1217422485352,92.8642,90.6065826416016,85.6224594116211,88.3325500488281,86.6479,84.9632034301758,82.3895568847656,84.0585479736328,
Jordan,,,,,,,,,,,,,,,,,,,42.5605316162109,55.5773086547852,57.7617,59.9461,62.1304,64.3148,66.4992,68.6836,70.8679,73.0523,75.2367,77.4211,79.6054,81.7898,83.9741821289063,84.9479675292969,83.5654067993164,81.4907,79.4160079956055,81.5594635009766,82.6789169311523,81.7617,80.8444,79.9271697998047,76.8090209960938,70.4094314575195,68.5213012695313,65.2613,62.0014,58.7414016723633,59.0295486450195,64.3248519897461,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,90.57080078125,91.7857,93.0005,94.2153778076172,94.4428,94.6703,94.8977890014648,99.6825714111328,98.2662811279297,94.514778137207,96.0416412353516,94.9908599853516,95.7286682128906,95.4165573120117,95.5647964477539,101.313247680664,101.75171661377,98.3386306762695,97.161247253418,103.039367675781,105.763679504395,109.137847900391,116.68138885498,110.860740661621,113.610763549805,117.914016723633,
Kenya,,13.3189601898193,15.0953102111816,16.5512,18.0072,19.4631,20.919,22.375,23.8309,25.2868,26.7427,28.1987,29.6546,31.1105,32.5665,34.0224,35.4783,36.9342,38.3902,39.8461,41.302,42.758,44.2139,45.6698,47.1257,48.5817,50.0376,51.4935,52.9495,54.4054,55.8613,57.3172,58.7732,60.2291,61.685,63.141,64.5969,66.0528,67.5088,68.9647,70.4206,71.8765,73.3325,74.7884,76.2443237304688,78.4552307128906,79.2005462646484,,,,
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,81.1238327026367,83.1088,85.0938,87.0788,89.0638,91.0488,93.0337524414063,94.1186218261719,90.1981811523438,86.503288269043,87.295539855957,86.9913177490234,86.5416030883789,83.9858627319336,85.322380065918,90.1920394897461,92.0685577392578,89.078010559082,88.7433471679688,91.7311935424805,90.7403030395508,90.2758026123047,91.725830078125,95.1077880859375,98.0291290283203,
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4412803649902,19.9173,22.3932209014893,19.4388,16.4844398498535,23.6107902526855,28.7878093719482,31.5436096191406,34.472728729248,36.6607398986816,41.0301284790039,46.155590057373,47.7817,49.4079093933105,46.6071586608887,44.831729888916,43.7667083740234,45.233211517334,48.1711196899414,47.4211387634277,54.2437515258789,58.4090995788574,57.7426109313965,
Kiribati,,,,,,,,,,14.6979904174805,15.6081104278564,17.1853904724121,12.8391799926758,15.3048000335693,15.6311302185059,19.5782,23.5251808166504,29.9878,36.4504,42.9130783081055,42.9206809997559,50.7092208862305,46.0081214904785,48.5339,51.0597,53.5855,56.1113,58.6371,61.1629,63.6886,66.2144,68.7402,71.266,73.7918,76.3176,78.8434,81.3692,83.895,86.4208,88.9465,91.4723,93.9981,96.5239,99.0497,101.575492858887,98.0658,94.55615234375,,,,
"Saint Kitts and Nevis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.694511413574,108.6616,105.62873840332,101.676651000977,108.8581,116.0395,123.220970153809,118.364776611328,114.893623352051,112.839508056641,111.449447631836,109.7868,108.124252319336,107.88835144043,118.10237121582,111.153846740723,,,,
"South Korea",,43.9202499389648,46.9374504089355,53.2700386047363,59.1293,64.9885,70.8477020263672,73.9807510375977,76.6960678100586,83.4166107177734,84.9702529907227,89.6969,94.4235763549805,92.955451965332,99.2892227172852,96.4485702514648,98.8588485717773,105.340476989746,103.27660369873,103.6257,103.9748,104.3239,104.673,105.0221,105.3712,105.720352172852,102.6544,99.5885,96.5226364135742,90.9597930908203,96.2434463500977,99.372428894043,102.411422729492,100.903350830078,97.9136505126953,93.2389068603516,98.4223175048828,97.6575012207031,97.9616,98.2657,98.5698,98.8739318847656,99.0145,99.1550369262695,101.474960327148,109.15128326416,103.278732299805,95.7708969116211,100.073173522949,,
Kuwait,,,,47.6559715270996,46.446891784668,44.4091606140137,56.3199501037598,58.4712600708008,55.0841293334961,56.3590507507324,61.6535682678223,74.4856567382813,82.6872863769531,87.4018325805664,95.4455871582031,90.1339874267578,84.2911,78.4482,72.6053695678711,68.2413,63.8771,59.513,55.1489181518555,60.4965,65.8440628051758,75.4681396484375,86.6613388061523,88.3369293212891,85.7698,83.2026901245117,89.2616806030273,85.9847717285156,92.836799621582,95.7062683105469,99.2512283325195,111.924011230469,81.9291534423828,97.2932968139648,94.9878921508789,96.7627182006836,96.8756637573242,94.7354,92.5951080322266,88.979621887207,89.152,89.3244,89.4968566894531,92.5972671508789,94.2943801879883,92.4291915893555,
Laos,,1.43610000610352,1.62752997875214,1.7107800245285,2.03702998161316,3.4598,4.8826,6.3054,7.7282,9.151,10.5738,11.9966,13.4194,14.8422,16.265,17.6878,19.1106,20.5334,21.9562397003174,22.2434,22.5305500030518,21.5555,20.5804595947266,21.9329795837402,22.9556007385254,24.2563,25.5571,26.8578090667725,29.8254,32.7929191589355,35.2508811950684,36.6962509155273,40.5274085998535,43.2794418334961,45.4247589111328,44.9947204589844,43.0828285217285,43.1717796325684,44.5055809020996,47.38916015625,42.2672386169434,43.9043312072754,46.7779884338379,50.2440795898438,55.4822692871094,62.3398590087891,66.5546188354492,69.2846298217773,67.1064682006836,65.2140884399414,
Lebanon,,,,36.8983688354492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,,,,,,,,,21.9641609191895,22.7378,23.5115,24.2852,25.0588,25.8325,26.6062,27.3799,28.1535,28.9272,29.7009,30.4745,31.2482,32.0219,32.7956,33.5692,34.3429,35.1166,35.8902,36.6639,37.4376,38.2112,38.984920501709,38.6879,38.3909,38.0939,37.7969,37.5,37.203,36.906,36.6089706420898,40.7442283630371,41.9416,43.1389694213867,41.3846,39.6303,37.8759803771973,39.9885,42.1011,44.2136611938477,,,
"Saint Lucia",,,,,,,,,,,,,,39.1724586486816,36.1482391357422,42.5645,48.9808311462402,47.3619995117188,49.963,52.5639,55.1649,57.7659,60.3668,62.9678,65.5687,68.1697,70.7707,73.3716,75.9726,78.5735626220703,81.1376419067383,77.2475967407227,75.1730117797852,72.8080215454102,71.2082290649414,75.2497863769531,80.5336,85.8174514770508,85.2822570800781,109.418197631836,98.1616592407227,91.5133514404297,87.6550674438477,84.2039794921875,87.1061096191406,88.2936,89.4810180664063,91.3629684448242,86.2200164794922,91.8019790649414,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.284309387207,72.5797,71.875,73.0310287475586,83.1838607788086,100.495048522949,108.486236572266,119.10669708252,104.899780273438,105.0817,105.2636,105.445541381836,95.3431396484375,95.9036102294922,98.4496078491211,101.515151977539,,
"Sri Lanka",37.3018417358398,37.649600982666,42.4244194030762,57.1333999633789,53.2193794250488,55.8398818969727,7.00416994094849,19.6485691070557,48.0947,76.5408935546875,77.1522598266602,61.3726196289063,38.3366088867188,69.9366989135742,78.7295303344727,73.7449035644531,81.9147262573242,64.3243179321289,65.8928,67.4612121582031,67.2018508911133,67.2803115844727,69.3643188476563,71.7131,74.0618,76.4106,78.7593,81.1081,83.4568023681641,85.4653,87.4737,89.4821929931641,90.4563064575195,93.2082672119141,95.1585,97.1086807250977,100.748550415039,97.3500137329102,94.3624,91.3747711181641,97.5855407714844,96.4270172119141,92.3251876831055,95.1777572631836,95.9173736572266,96.1075668334961,94.754150390625,96.4192199707031,,,
Lesotho,,,6.44663000106812,12.3541202545166,12.8204,13.2867,13.7529,14.2192,14.6855,15.1517,15.618,16.0843,16.5505,17.0168,17.4831,17.9494,18.415620803833,18.7439098358154,19.1168,19.4897,19.8626,20.2355,20.6084,20.9813,21.3542,21.727,22.0999,22.4728,22.8457202911377,24.8968200683594,23.907600402832,25.83669090271,25.7246894836426,27.2192001342773,29.4103603363037,30.5737495422363,31.7941303253174,31.6218299865723,33.866268157959,40.8209915161133,45.2392692565918,46.9963,48.7533912658691,48.5641098022461,49.9215393066406,48.4248,46.9280700683594,47.377799987793,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,82.0586166381836,89.7344818115234,79.9938201904297,71.9384,63.8829383850098,80.3433685302734,90.5330963134766,96.3496322631836,96.525146484375,97.3399,98.1547,98.9694,99.7842,100.599,101.4137,102.2285,103.043258666992,102.897392272949,106.443908691406,100.820678710938,101.019569396973,101.322776794434,97.9981002807617,99.3967590332031,,
Luxembourg,,27.6824893951416,24.4487800598145,21.6542205810547,19.9473094940186,39.4468193054199,41.1753883361816,50.9223709106445,53.6078681945801,54.6201591491699,56.2408218383789,49.9052,43.5696,37.234,30.8985,24.5628604888916,23.3951,22.2272701263428,20.2117595672607,24.5085,28.8052,33.102,37.3987,41.6955,45.9922,50.289,54.5857,58.8824,63.1792,67.4759,71.7727,76.0694,80.3662,84.6629,88.9596,93.2564,97.5531311035156,96.2162170410156,94.9777908325195,98.4912,102.004638671875,103.421867370605,109.642738342285,99.0539703369141,97.0121688842773,97.2072219848633,98.7292709350586,95.3341522216797,114.805709838867,,
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,82.390510559082,84.8361129760742,85.8486175537109,87.0238,88.1989,89.3741,90.5493,91.7244,92.8996,94.0747,95.2499,96.425,97.6002,98.7754,99.9505,101.1257,102.3008,103.476,104.651161193848,99.8735504150391,95.5756301879883,96.2135314941406,98.8085708618164,99.3590469360352,,
Macau,,,,,,,,,,,,,,,,,,,,,65.4073715209961,70.7751,76.1428909301758,72.0849761962891,72.5423,72.9995,73.4568,73.9141,74.3714,74.8286437988281,76.1937408447266,76.1343231201172,74.5780563354492,76.2052917480469,82.2244186401367,84.4536437988281,83.9926376342773,84.5498199462891,79.9591827392578,80.3748474121094,85.5766525268555,88.5806274414063,88.5714263916016,88.5498809814453,93.7811431884766,92.5523300170898,95.8961791992188,100.846641540527,97.8848114013672,98.0594787597656,
Morocco,,10.7353496551514,10.173810005188,8.77668952941895,9.8087,10.8407001495361,12.3155498504639,12.8938503265381,14.8413095474243,17.8056793212891,18.6787891387939,19.424409866333,20.8635,22.3025703430176,23.4232,24.5438899993896,26.9523105621338,27.373140335083,29.8293209075928,32.2939109802246,33.1698684692383,34.1326103210449,32.0166397094727,29.8715591430664,32.880989074707,33.1893310546875,32.907,32.6245994567871,32.0387,31.4528999328613,33.4097518920898,35.4779510498047,39.1983184814453,40.2461013793945,41.8462715148926,44.4048,46.9632606506348,51.2342185974121,54.0989685058594,59.3234596252441,59.9678192138672,61.5336494445801,63.3010406494141,65.8320617675781,68.4906005859375,70.6576232910156,67.9700775146484,65.0100402832031,64.9182815551758,64.4070816040039,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,85.9617004394531,86.7328796386719,82.0815,77.4302,72.7788391113281,86.8534774780273,80.4272003173828,81.9658737182617,86.214111328125,86.260139465332,88.8402862548828,89.0202484130859,86.3181076049805,86.9907989501953,86.8701782226563,87.7534332275391,86.4090805053711,85.1498336791992,83.4075393676758,85.0036773681641,84.0742492675781,83.0798721313477,82.1098785400391,85.1018829345703,84.13330078125,
