Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Liberia,0.115661953,0.110397993,0.170827173,0.234807735,0.303876571,0.333911474,0.340626014,0.319100183,0.439536917,0.589867849,0.631111157,0.631987542,0.599566512,0.602957488,0.669631517,0.597756626,0.564809226,0.55460074,0.540963194,0.676811961,0.740291365,0.718428458,0.22828032,0.275260195,0.276837433,0.287962336,0.295851977,0.31386256,0.341867431,0.38048136,0.550718004,0.378262686,0.590377952,0.983792642,1.242820037,1.359296135,1.25321077,0.627340283,0.517298997,0.445745308,0.372482668,0.421714625,0.403388923,0.616544686,0.710805737,0.795706318,0.758788076,0.618029535,0.488066269,0.424373646,0.612728225,0.637078803,0.679741008,0.582882372,0.565517698
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.963257219,0.980995253,1.019507128,1.023648516,0.931030988,0.912869625,0.844346965,0.810496168,0.71471469,0.780507203,0.814329572,0.828653797,1.400092078,,,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010822714,,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.838931754,0.774552426,0.697397022,0.685241704,0.585931115,0.501288674,0.498534198,0.476266007,0.420400666,0.407531996,0.397046658,0.376493274,0.363057063,0.350082103,0.342786957,0.362842219,0.35024884,0.338389741,0.298756799,0.293190023
Luxembourg,1.354416939,1.312762471,1.290658288,1.236655833,1.23240661,1.231172615,1.159528297,1.131098156,1.172584966,1.14655273,1.143148798,1.069197549,1.025305836,0.993947485,0.97006133,0.853353922,0.832003983,0.755977951,0.787559765,0.78737242,0.710189324,0.610579402,0.567350481,0.515541812,0.522866955,0.522244846,0.466670188,0.431940368,0.410197058,0.404124028,0.397404424,0.388177531,0.379660011,0.371811194,0.338285561,0.272183703,0.27236249,0.242422914,0.211815592,0.204016168,0.202064212,0.210493286,0.21694179,0.224519417,0.246536419,0.244865427,0.228817138,0.20503368,0.206170732,0.204798944,0.206117017,0.200475182,0.196126123,0.177769683,0.161729697
Macau,,,,,,,,,,,,,,,,,,,,,,,0.117137846,0.150022113,0.122702822,0.147650506,0.165372552,0.160429736,0.147682911,0.150243069,0.139634079,0.142347515,0.12437391,0.12906455,0.133411136,0.125059978,0.143526305,0.152175029,0.166926756,0.166533727,0.169275687,0.170068843,0.140492334,0.127044765,0.112217198,0.110726162,0.086553966,0.071692316,0.060402972,0.092281215,0.050069193,0.042329531,0.035120306,0.028407047,0.031252615
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.597903737,1.656968119,1.707554981,1.787892488,1.913999039,1.708870785,1.962533296,1.74652924,1.719129827,1.763825103,1.583832942,1.602399438,1.514957139,1.458003301,1.344837297,1.096243586,1.029335713,0.955683203,0.914492157,0.976237819,0.935559907,0.795581208,0.734711268
Madagascar,0.109460647,0.095454423,0.103919076,0.12237629,0.123317262,0.142646822,0.145278271,0.200401689,0.203088155,0.182433927,0.197939396,0.201236208,0.255515709,0.219028966,0.237437593,0.33435986,0.202338312,0.168489779,0.208316223,0.210774628,0.298409775,0.209816148,0.211394774,0.134627645,0.17624697,0.211726237,0.224241796,0.250136364,0.242592567,0.168192211,0.166297908,0.193259447,0.185575699,0.186408518,0.229692405,0.22517311,0.237687648,0.27728392,0.281021677,0.296268929,0.276318244,0.242272088,0.196831704,0.246854218,0.249183044,0.229520485,0.211182406,0.214367933,0.208188517,0.203417424,0.224306108,0.264149424,0.296573373,0.334048327,0.319143031
Malawi,,,,,0.344725949,0.320268105,0.348290342,0.277479262,0.299895241,0.27789033,0.329750292,0.313479083,0.320938318,0.328459222,0.294680042,0.292587053,0.28042403,0.292494172,0.280307067,0.255298173,0.283489707,0.254579963,0.243846648,0.22784753,0.209368454,0.200216589,0.199327535,0.193541916,0.186322954,0.19130414,0.239767596,0.234568528,0.253130535,0.258414425,0.296188726,0.254755841,0.235495461,0.239647724,0.223646462,0.2187457,0.198592712,0.20810807,0.201161076,0.205067962,0.197636185,0.180078485,0.179191164,0.158899327,0.175681711,0.145282265,0.164389911,0.161804727,0.147466328,0.15658581,0.154351265
Malaysia,,,,,,,,,,,0.677989895,0.732230709,0.719029204,0.629271251,0.631963608,0.639971181,0.70484955,0.618978406,0.596467163,0.640327527,0.611664876,0.629717522,0.58952527,0.689148414,0.584359703,0.617225107,0.67329892,0.651293571,0.620932959,0.664747579,0.691842886,0.765456356,0.771734225,0.855425639,0.802810701,0.941838876,0.886184902,0.822072793,0.811777214,0.722956517,0.773644124,0.830176665,0.776806307,0.868892314,0.842335476,0.85172957,0.77531467,0.780821412,0.834306461,0.834296761,0.856713583,0.820824445,0.772226809,0.797654614,0.77249507
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.376895594,0.459783746,0.341916746,0.39849237,0.390835394,0.411475868,0.384310677,0.36831179,0.407627792,0.402463757,0.390545845,0.429193738,0.403163481,0.464591645
Mali,,,,,,,,0.115061264,0.098215287,0.079842834,0.094032793,0.103345657,0.105513744,0.116660278,0.134700474,0.135211091,0.118999295,0.135958985,0.131873031,0.129409461,0.123699882,0.123000124,0.122961647,0.13766949,0.144121269,0.111760084,0.101966578,0.096217791,0.095996609,0.100045597,0.103513507,0.095855547,0.100708016,0.100031734,0.097942969,0.098589588,0.095689124,0.098144379,0.132707305,0.130982225,0.135289761,0.1183066,0.117280896,0.10701449,0.10949391,0.105357827,0.105595167,0.109176721,0.110644349,0.079635962,0.090312167,0.094795192,0.090898662,0.091802684,0.117922957
Malta,,,,,,,,,,,0.585937407,0.56874326,0.683653866,0.630638239,0.528831443,0.396557729,0.387301406,0.363494861,0.380751197,0.333789014,0.352203598,0.381236444,0.427674364,0.32693909,0.442962931,0.379565866,0.45252313,0.543052332,0.543472028,0.541730356,0.507082555,0.454538591,0.427206558,0.53555102,0.462735104,0.381733467,0.388168569,0.414653168,0.33587341,0.350889362,0.289100333,0.346047605,0.310748415,0.340255196,0.337790756,0.341239669,0.319630739,0.325329536,0.295729246,0.28408218,0.292821021,0.286720304,0.294831301,0.246214976,0.228046133
"Marshall Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383603045,0.412748213,0.412756134,0.441285588,0.441304915,0.407810509,0.454653117,0.485977636,0.527993655,0.512489686,0.564643227,0.561420015,0.571977025,0.571005556,0.59616228,0.556030192,0.592974719,0.618429501,0.628714672,0.663339851,0.623218148,0.612939314,0.591070958,0.577448379,0.582984935
Mauritania,0.054015108,0.060780484,0.078908813,0.113655335,0.118677574,0.140506294,0.156112359,0.166116592,0.178661778,0.206787463,0.288061579,0.263508892,0.29711413,0.326704928,0.300380361,0.333429123,0.311597237,0.34233737,0.35991947,0.35642828,0.359432263,0.365624659,0.498490504,0.510449836,0.490382821,0.358093295,0.193024552,1.663966464,1.608438342,1.353883021,0.438145847,0.437419878,0.451611326,0.433019903,0.520029431,0.444693006,0.436016898,0.455890554,0.445023396,0.422608606,0.433927568,0.461274145,0.485958229,0.472251749,0.493717581,0.468217689,0.399351637,0.445031213,0.462158896,0.512136121,0.514972941,0.526507069,0.551777679,0.522975606,0.502822508
Mauritius,,,,,,,,,,,,,,,,,0.291727726,0.283521045,0.268379583,0.271321272,0.269830109,0.234262441,0.20555171,0.243626497,0.244114199,0.257605586,0.265143789,0.283704704,0.2436984,0.28734737,0.372698098,0.371179901,0.391309943,0.386769071,0.339944966,0.367174229,0.370739924,0.359360795,0.368010965,0.40105511,0.407858577,0.423086435,0.417513413,0.427350426,0.408001957,0.429770177,0.43604262,0.419088507,0.40636285,0.387202089,0.391491895,0.376506274,0.368211808,0.365459472,0.365914953
Mexico,0.448509281,0.441967497,0.412596895,0.39692182,0.397009335,0.375521594,0.38068022,0.400377572,0.381682929,0.401651362,0.420582115,0.448916391,0.434877896,0.439202012,0.446049038,0.447573301,0.479891178,0.486106298,0.515090423,0.507987721,0.518295533,0.505029047,0.544493545,0.519131637,0.499571593,0.506019929,0.536796118,0.549913515,0.542636998,0.613730006,0.513989551,0.514123391,0.500214735,0.487543547,0.483790547,0.484303254,0.476123647,0.475135222,0.477506003,0.468095548,0.452259801,0.471684241,0.472673192,0.49508066,0.47587563,0.488089256,0.477947112,0.46433459,0.470055425,0.475938878,0.4417235,0.442950002,0.436296048,0.425251564,0.407292111
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39140988,0.361945171,0.377367658,0.364989194,0.376710746,0.414865423,0.429818865,0.397455394,0.430791527,0.572827197,0.482761755,0.47410525,0.48993638,0.405794141,0.406458287,0.477885779,0.413001499,0.562466385,0.386502387,0.403170739,0.449504006,0.491299144,0.53468893
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.801705033,3.064422047,1.857603025,1.755610123,1.304699536,0.996825383,0.993453718,0.988892261,0.998500052,0.986914535,0.986803657,0.960650272,0.873779097,0.827707006,0.838641105,0.848666729,0.811765091,0.799043463,0.741264026,0.697972112
Mongolia,,,,,,,,,,,,,,,,,,,,,,2.660729356,2.499228879,2.443419963,2.126437369,2.815444249,2.758135704,2.917566893,3.040186639,2.659840076,2.596710779,3.462019554,3.457353453,3.008483638,2.52098868,2.362219971,2.345876892,2.16420047,2.094253723,1.991269189,1.956282712,1.995788193,2.003092357,1.814814849,1.746077898,1.630083347,1.647582913,1.919080832,1.758485961,1.938410434,1.922380956,2.549584133,2.768984735,3.664640274,1.826645312
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.617142088,0.658629006,0.562229253,0.642298384,0.452058716,0.623688867,0.601608449,0.561990017,0.522280336,0.504756871
Morocco,,,,,,,0.457645477,0.41202682,0.389662241,0.37224268,0.444973902,0.473930434,0.453968043,0.525039759,0.574379227,0.532786177,0.499681333,0.518262915,0.521871901,0.607765335,0.585868433,0.592972661,0.585506973,0.602451692,0.566699433,0.536124102,0.518532051,0.554271171,0.521536264,0.54881286,0.54514137,0.539417505,0.574435069,0.627131153,0.595681791,0.645302402,0.589780699,0.61194926,0.573795329,0.587408441,0.589452153,0.610967956,0.600942204,0.556859441,0.612711678,0.62688589,0.603800859,0.618152519,0.614152274,0.584494471,0.600304366,0.587988659,0.620736453,0.559267216,0.552564188
Mozambique,,,,,,,,,,,,,,,,,,,,,1.421718469,1.05071762,1.151860251,1.062741789,0.883570901,0.653507174,0.572725124,0.49932443,0.475258466,0.459186904,0.446636296,0.425773403,0.441224994,0.435270422,0.404439503,0.414686349,0.305414774,0.297855483,0.268011384,0.260632437,0.291140169,0.302501046,0.279339487,0.31680647,0.294414921,0.256846,0.254042246,0.270201463,0.253226983,0.265844166,0.269402976,0.296340886,0.267636181,0.321712069,0.627805784
"Burma (Myanmar)",0.815199817,0.774144672,0.826854895,0.667293391,0.76924611,0.662864649,0.717265627,0.982415871,0.709703481,0.754161142,1.031303494,1.095025626,1.025981587,0.869288067,0.938566787,0.884182135,0.89013474,0.887290788,0.830045734,0.780589702,0.783488107,0.75182108,0.70683385,0.698385827,0.757254566,0.751876421,0.76904688,0.587010575,0.54799809,0.572704777,0.533671649,0.525188561,0.560000716,0.577232374,0.627749491,0.654176672,0.640809135,0.626758459,0.637769887,0.638260139,0.63109682,0.490154547,0.461815349,0.433766298,0.482387555,0.396193993,0.388152122,0.34728329,0.239801845,0.22641176,0.252629502,0.273320449,0.197174192,0.211246383,0.329035965
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008124829,0.196663983,0.200037023,0.245320901,0.274872035,0.272518126,0.283080906,0.279020936,0.28666793,0.242125279,0.230863219,0.280126085,0.233301648,0.238267015,0.222195281,0.255195943,0.240607771,0.22851334,0.313526908,0.288475878,0.274971551,0.238763413,0.271711381,0.19977349,0.268001394
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.481892858,1.102440618,0.930032552,0.893503812,0.733356016,0.666163128,0.541462212,0.429656061
Nepal,0.030017511,0.029455423,0.031530848,0.034812469,0.049160397,0.059468185,0.058958067,0.066810852,0.078948591,0.119387138,0.066202899,0.058358194,0.076506318,0.12110074,0.114877895,0.093706553,0.071993791,0.083499401,0.078237265,0.118886145,0.128663861,0.09949925,0.093556171,0.107584067,0.139502985,0.126635318,0.125688431,0.153203536,0.161978842,0.1426529,0.094721863,0.134863309,0.179482326,0.190444827,0.203703595,0.235994963,0.273712377,0.291686411,0.229053255,0.313696601,0.281589358,0.28602776,0.229573368,0.23905973,0.214516937,0.239482189,0.192567286,0.189944085,0.234252111,0.283900139,0.315997098,0.334345789,0.337697774,0.367562054,0.419599998
Netherlands,0.391278483,0.402776095,0.414083349,0.43732331,0.428870734,0.409546181,0.411142825,0.402307779,0.402017253,0.385574696,0.446706691,0.42502317,0.459820289,0.45777621,0.428665502,0.408817933,0.433995213,0.409840751,0.414313657,0.447245418,0.417110217,0.390676525,0.322120535,0.324832492,0.330681341,0.328793612,0.313710386,0.323618558,0.301257683,0.320291118,0.298576377,0.303889051,0.293490725,0.29445169,0.286887057,0.300618772,0.301986314,0.277796567,0.265960694,0.246397271,0.236158165,0.235629862,0.241869639,0.241905397,0.24051201,0.231152269,0.22103033,0.209648931,0.206531427,0.208980019,0.218860803,0.204829993,0.202432958,0.206325669,0.196449127
"New Zealand",,,,,,,,,,,,,,,,,,0.30252105,0.267516831,0.239498273,0.250567861,0.226646901,0.247827577,0.235854418,0.241743496,0.268826835,0.27481798,0.286733678,0.303136562,0.302756773,0.280178759,0.289747568,0.298435328,0.298455389,0.283802638,0.27555141,0.280711572,0.297971111,0.286099876,0.294889882,0.289563399,0.292364411,0.269211055,0.264302117,0.257793664,0.246561964,0.234967747,0.229675613,0.236175515,0.224323993,0.216821416,0.210149575,0.222806687,0.213065427,0.213480288
Nicaragua,0.196121156,0.192682705,0.202949843,0.23587166,0.239050746,0.180354948,0.214755676,0.226050438,0.25405575,0.249814816,0.268948855,0.279378145,0.291263303,0.311817968,0.291121934,0.288280384,0.316201023,0.372059635,0.374496636,0.331304782,0.375020977,0.375884098,0.374435386,0.338693748,0.318244712,0.356754007,0.409538692,0.444539091,0.468049465,0.313020125,0.540326642,0.426076859,0.50669073,0.489205628,0.522404146,0.539507883,0.52472356,0.551697822,0.579127804,0.57353419,0.571548406,0.584869884,0.591233251,0.630123181,0.600327911,0.561843739,0.559628517,0.549208438,0.509828771,0.535930024,0.517898687,0.524145349,0.465918949,0.437344797,0.445958743
Niger,0.014139274,0.025358252,0.027593632,0.033621589,0.036375721,0.032712994,0.048601129,0.047229554,0.057504484,0.071904486,0.079164834,0.079989104,0.092379701,0.14525829,0.117218313,0.138903469,0.137967767,0.140689018,0.141342899,0.15158647,0.184637107,0.219988272,0.236154182,0.319639571,0.395989003,0.368957326,0.313735673,0.347910687,0.321880561,0.335437912,0.239297309,0.229949448,0.23848677,0.262156652,0.249695863,0.25488803,0.274341525,0.269159387,0.2565321,0.25701099,0.190500851,0.167567302,0.173594552,0.178667145,0.191422617,0.160900945,0.147400895,0.14895317,0.152480424,0.183455999,0.205197442,0.226885377,0.285312528,0.281683104,0.288500963
Nigeria,0.058057686,0.069984958,0.068305156,0.080511814,0.104318546,0.160820323,0.184294674,0.217550195,0.11383128,0.16734748,0.238072576,0.31231822,0.387756726,0.440313623,0.497680866,0.399561474,0.427125803,0.368737616,0.373699777,0.509457095,0.474055176,0.528106213,0.530849079,0.510739683,0.605610718,0.561228998,0.646859966,0.585144727,0.648669994,0.365503656,0.299341626,0.324844576,0.35666128,0.338282896,0.261426779,0.267013853,0.281452444,0.292155619,0.254467983,0.269428694,0.48298201,0.521433877,0.548964837,0.53961624,0.414167374,0.407146285,0.350795957,0.315636798,0.300427754,0.224220896,0.247972438,0.247207539,0.244021504,0.230669789,0.212876513
Norway,0.157853495,0.151362243,0.155225463,0.15918731,0.163799124,0.157690269,0.181136243,0.168426398,0.180140431,0.181196187,0.223927196,0.205748574,0.21134844,0.209716609,0.183108478,0.186919229,0.174512297,0.177558147,0.191421508,0.18050274,0.191830205,0.200111752,0.20321798,0.178535342,0.181631573,0.173167416,0.19244789,0.163541906,0.171109214,0.196847545,0.123232083,0.121686949,0.117245701,0.125181471,0.114943183,0.108843074,0.103405151,0.106267149,0.108356317,0.114383669,0.108083909,0.11184558,0.100034093,0.117887598,0.106942926,0.103697029,0.105611815,0.104535569,0.128619378,0.129931469,0.140261379,0.104455779,0.112219223,0.129533908,0.104073653
Oman,,,,,,0.017473077,0.018981353,0.05281509,0.034530703,0.039968177,0.035092096,0.310300104,0.282045107,0.332385822,0.329677434,0.823110718,0.783606386,0.792531269,0.754112643,0.716003049,0.528720441,0.449524585,0.384003176,0.432266622,0.396337303,0.373581092,0.417572586,0.414466945,0.437512255,0.372230186,0.421597131,0.410895899,0.388924648,0.408626091,0.447402287,0.442546298,0.4080661,0.394563275,0.411076808,0.514670407,0.516311994,0.457829686,0.581249708,0.759424978,0.647797667,0.675121212,0.848820449,0.896608652,0.809884667,0.734593199,0.808606164,0.931664757,0.933057762,0.927486217,0.901417649
Pakistan,1.034389205,1.010594206,1.062820545,1.12413394,1.074418627,1.021020888,0.982149752,0.988982361,1.05756406,0.972192551,0.885611941,0.835795466,0.680051792,0.67234185,0.694156981,0.72209793,0.675412287,0.693892868,0.688262789,0.716934464,0.738379309,0.733945532,0.748685596,0.755903114,0.76502047,0.782707254,0.777702431,0.790857405,0.79905104,0.797163355,0.858398462,0.813197943,0.805324523,0.848148049,0.889192475,0.843599881,0.899491425,0.892947894,0.89788098,0.890309587,0.90552597,0.903216762,0.921880707,0.916348675,0.944668952,0.910963659,0.917230949,0.95173345,0.936848149,0.90970618,0.909748789,0.888491963,0.866550916,0.834265229,0.8065761
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.303804673,1.392953718,1.588317485,1.480258677,1.334768346,1.209029172,1.200313033,1.176778061,1.263088482,1.318677193,1.28269079,1.185840876,1.284846572,1.201388754,1.220862895,1.27296085,1.255948896,1.29281349,1.38064122,1.376621328,1.310543504,1.269906496,1.320482153,1.284664113
Panama,0.415404186,0.414412435,0.413373712,0.378509728,0.380399628,0.428659812,0.431894775,0.407548173,0.453374998,0.424911928,0.426350833,0.459490458,0.472771393,0.519178343,0.47237475,0.562897466,0.545922347,0.51753669,0.386988098,0.416137133,0.359960543,0.352439001,0.329771974,0.366427169,0.294243453,0.255772068,0.258671865,0.306233052,0.323568053,0.274331068,0.278491446,0.298342699,0.360783524,0.317596979,0.339819054,0.229797767,0.342034915,0.392360766,0.384988748,0.353117477,0.351120675,0.422520765,0.3462613,0.348268308,0.30556616,0.335848741,0.333135841,0.290529129,0.274034383,0.314520633,0.316899043,0.312352849,0.286374308,0.28465118,0.220379447
"Papua New Guinea",0.115631723,0.122235214,0.112821407,0.14052698,0.134981289,0.139180136,0.147380483,0.181207642,0.19990228,0.204841884,0.229789123,0.25735734,0.374616704,0.372999435,0.428882242,0.417700167,0.443727764,0.442105658,0.431852798,0.454704924,0.473974417,0.501949682,0.503980775,0.503875039,0.514896312,0.514611446,0.477135754,0.525296554,0.480797274,0.451141797,0.489458283,0.430735976,0.376323409,0.309276008,0.319297621,0.311920897,0.307560762,0.376884583,0.435100511,0.364820874,0.407812623,0.491429674,0.534963911,0.592458473,0.656095534,0.602837972,0.578968782,0.76749278,0.564188018,0.564460053,0.490261661,0.495515358,0.436984098,0.504341264,0.47460169
Paraguay,0.155968196,0.174026059,0.182079671,0.182014647,0.184013888,0.220326289,0.20162255,0.175483993,0.203227722,0.171196137,0.231861863,0.187227613,0.197912724,0.224169407,0.226906055,0.187035376,0.214202284,0.215283258,0.242034254,0.19734096,0.198063581,0.168944591,0.168626764,0.179979938,0.185026409,0.183527646,0.187660621,0.198255916,0.214027446,0.207609957,0.192221037,0.1832138,0.213588856,0.230680168,0.262166431,0.283441174,0.264077393,0.283293591,0.303888118,0.308096942,0.258377876,0.269874916,0.275372789,0.275638601,0.26608407,0.244169909,0.242334143,0.238541786,0.241378915,0.257557755,0.254468079,0.254580463,0.255997677,0.230875162,0.23132368
Peru,0.302646965,0.298123036,0.312545432,0.307511855,0.345902249,0.319463354,0.326985747,0.324349302,0.3439451,0.350582317,0.394190249,0.394451259,0.372183363,0.380727481,0.376285525,0.370988547,0.373633164,0.38723899,0.382751908,0.364648069,0.372751465,0.352876293,0.347314929,0.334933844,0.327095032,0.302201611,0.309231438,0.332575393,0.357637488,0.354778618,0.36021771,0.339395332,0.343459611,0.377320799,0.331325515,0.316332264,0.314239361,0.3324867,0.337802893,0.351393423,0.353115347,0.314671319,0.298639776,0.278191328,0.320461728,0.351047071,0.306609443,0.347985567,0.304481914,0.379674484,0.390390544,0.316408113,0.330768005,0.324298449,0.342290205
Philippines,0.299479469,0.29677681,0.336002606,0.348319809,0.376383611,0.389419828,0.430030345,0.46168503,0.536904153,0.52705067,0.550623221,0.581391701,0.528493796,0.5788068,0.540986535,0.545952235,0.541927483,0.536909422,0.520539429,0.501428501,0.462660116,0.419104469,0.408359154,0.405632813,0.383033358,0.373966758,0.376550385,0.403950798,0.436816963,0.426684917,0.441847724,0.467479762,0.517047706,0.513910959,0.545211518,0.577025881,0.558196215,0.607469229,0.59452559,0.576078571,0.584826996,0.550892678,0.533653874,0.509012461,0.494695115,0.477023428,0.4100145,0.410005396,0.430141244,0.418297136,0.425215284,0.413233657,0.413211555,0.415244854,0.421202357
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.625428772,1.715895165,1.641875061,1.576049808,1.41512678,1.363720618,1.328951444,1.226454408,1.09154562,1.011997084,0.917493575,0.912224316,0.874833698,0.865994634,0.829588676,0.796640248,0.790953283,0.72815262,0.699749651,0.643310528,0.659816693,0.629754413,0.586428498,0.582909881,0.533505172
Portugal,0.20607361,0.215810969,0.207157849,0.210858609,0.218074372,0.21351662,0.209626067,0.204087381,0.196534687,0.21615733,0.200425218,0.202099151,0.209266129,0.205148802,0.210044142,0.226393856,0.222362264,0.213423185,0.207711828,0.21640721,0.223067768,0.221484527,0.233004751,0.240781464,0.236330435,0.216767484,0.2317925,0.225139791,0.218684157,0.257140748,0.254037972,0.253022787,0.274684959,0.2725555,0.274169882,0.28613236,0.269624463,0.270886045,0.281611221,0.302051957,0.283376244,0.278088101,0.293704186,0.271732437,0.275306861,0.282445904,0.254847696,0.250038456,0.230768171,0.231657996,0.201997539,0.203562005,0.204936354,0.204635908,0.201154484
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.963540937,1.105406056,1.019092182,0.99733961,0.865227621,0.955095923,0.94296876,0.796729972,0.693881005,0.661625869,0.579493722,0.567016676,0.63380607,0.548336249,0.668960598
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.403548037,1.298838109,1.305502139,1.252379966,1.145788631,1.131463301,1.083763439,1.022539391,0.925700466,0.835512745,0.824504959,0.832088028,0.79603031,0.784028844,0.693778612,0.662919246,0.657346482,0.60842536,0.528815986,0.481700296,0.472699163,0.499963077,0.478300188,0.401059786,0.383921633
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81155919,1.849697113,1.853615716,1.857564742,1.905075344,1.777487272,1.839444938,1.769983964,1.637208182,1.557488756,1.48655003,1.427428341,1.33008936,1.260489201,1.204555343,1.108250568,1.08337082,1.078705734,1.095490547,1.109100931,1.112375516,1.066966333,1.015615347
Rwanda,0.109310218,0.149666015,0.081365521,0.090226128,0.044814929,0.054443196,0.046963619,0.040265234,0.051308473,0.049302166,0.046510852,0.048828595,0.051565213,0.052620798,0.054620264,0.133919457,0.170427928,0.167095854,0.165669598,0.151840444,0.232275045,0.267622664,0.266068268,0.287351353,0.273227946,0.254141954,0.23378516,0.241014414,0.260841044,0.258189676,0.208252281,0.19197255,0.181323896,0.200291599,0.38468807,0.277866073,0.256233732,0.233653249,0.209904396,0.210389801,0.201147206,0.186658253,0.164912446,0.158010411,0.14917426,0.136370987,0.12484541,0.122368319,0.107187287,0.106978697,0.102249154,0.10664618,0.108811337,0.113233587,0.110020906
Samoa,,,,,,,,,,,,,,,,,,,,,,,0.32743432,0.326029018,0.321884567,0.309744156,0.293583616,0.292172144,0.29644781,0.304292401,0.270131211,0.286365173,0.296833473,0.285142659,0.302333011,0.292561202,0.290025449,0.296646909,0.298569279,0.300299997,0.296049393,0.283935915,0.272115241,0.273376734,0.255070737,0.262810742,0.263594053,0.258937645,0.267259389,0.292218601,0.290825087,0.296501432,0.289944619,0.29566231,0.292167556
"Saint Thomas and Principe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40253042,0.420093593,0.468960351,0.495039133,0.529742544,0.519385645,0.521328483,0.504900999,0.466696428,0.49526227,0.501428046,0.498092349,0.534660483,0.510100207,0.480285605
"Saudi Arabia",,,,,,,,,0.379017142,0.433543202,0.350599071,0.384177146,0.367564828,0.400346307,0.357672437,0.331305725,0.34265205,0.372340831,0.382728654,0.410291906,0.476246174,0.483955876,0.54998266,0.667405437,0.676845685,0.831955091,0.843701903,0.841124507,0.789838964,0.798474022,0.632139884,0.792120106,0.812287595,0.90509168,0.883266666,0.673038596,0.721523764,0.596397918,0.556685489,0.630758868,0.783008957,0.793349287,0.896549006,0.80808108,0.905320531,0.861439889,0.912041277,0.802458774,0.837833251,0.932586251,0.981606835,0.860358631,0.922263755,0.8601927,0.921911118
Senegal,0.23943633,0.228362603,0.228674138,0.237634325,0.245297709,0.443800206,0.437926357,0.180547582,-0.019565251,0.12752857,0.312962922,0.323937653,0.327606482,0.369703238,0.42357792,0.549113447,0.346597272,0.450341599,0.549326064,0.566365662,0.676843053,0.633613962,0.544399637,0.495642279,0.600177988,0.470289803,0.453591043,0.393968601,0.443116209,0.574295896,0.497896556,0.522403332,0.524278179,0.534452182,0.580362938,0.493356514,0.51762631,0.43797194,0.434487589,0.440838223,0.454746004,0.478147692,0.494746547,0.511636312,0.508193849,0.534413986,0.424499567,0.443093025,0.420096859,0.369112679,0.598633707,0.635625077,0.575691501,0.592135442,0.596824819
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.488092731,1.364973497,1.286575945,1.177184534,1.164582549,1.230050364,1.112493233,1.104819111,0.94447776
Seychelles,,,,0.054729404,0.051670878,0.052224758,0.045852818,0.045622543,0.042418569,0.042418569,0.155847672,0.151338751,0.189811131,0.188556471,0.214767067,0.222030076,0.262553776,0.292600685,0.220514581,0.29925721,0.246239968,0.278598066,0.240006771,0.286646572,0.274273722,0.374791416,0.412085004,0.482413444,0.449389861,0.478971081,0.286779089,0.319915724,0.298536156,0.299059958,0.331614549,0.328295742,0.370854391,0.481323953,0.563369895,0.65143572,0.720201424,0.817245897,0.68610156,0.743897848,1.026070789,0.88041952,0.856091454,0.678382793,0.748727798,0.572828919,0.457459832,0.325896955,0.394438831,0.340942513,0.404995798
