Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.95,234.39,257.85,296.94,310.32,348.51,377.99,428.54,430.80,454.63,467.93,511.52,554.70,586.75,614.00,536.60,581.53,620.11,659.51,748.08,830.30
"Saudi Arabia",,,,,,,,,3167.65,3418.08,6690.13,6685.96,6945.44,7463.50,8534.61,8155.09,9102.39,9682.45,10423.08,11385.37,11800.84,12701.09,13541.94,14577.42,15978.56,18001.46,19776.13,19884.84,20704.38,20073.07,21754.90,21185.52,22037.78,22682.70,23527.42,24308.47,27691.97,28261.90,28806.64,29665.56,30980.59,31911.58,32524.52,35094.87,39412.65,41990.69,45151.78,48580.48,53017.02,53804.87,58178.89,63359.25,65938.32,68160.82,74663.06,79584.42,82129.89,83195.09,84941.11,83614.06
Sudan,,,,,,,,,,,394.69,381.53,346.10,332.47,380.53,445.15,490.96,488.03,480.05,505.45,554.71,604.30,744.84,809.99,800.42,829.01,781.67,941.89,970.61,971.27,861.05,893.09,1161.01,1135.08,998.40,1058.23,1445.54,1532.28,1617.52,1632.83,1668.70,1593.87,1720.55,1718.94,1835.74,1920.73,1937.38,2171.89,2348.30,2547.73,4986.55,6160.91,5343.14,5394.41,4234.32,4942.43,5497.04,5476.93,6209.25,6420.18
Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.45,2375.32,2454.57,2510.55,2688.83,2793.21,2986.39,3021.29,3205.82,3395.09,3569.32,3750.28,3996.26
Singapore,710.13,748.10,815.26,951.19,980.73,1096.31,1250.27,1436.29,1713.57,2103.78,2556.84,3028.01,3575.19,4154.55,4319.52,4234.32,4731.06,5171.92,5757.56,6552.27,7207.43,7877.71,7601.89,7814.66,8400.71,7787.56,8441.89,9915.24,11732.76,12882.64,14106.09,14873.70,15215.14,16685.92,18803.77,20691.72,21264.89,22179.08,22017.52,24886.61,28656.03,25330.40,27475.64,28298.84,32217.08,35280.75,39486.93,41832.81,40080.64,38417.31,49817.60,53707.20,53878.80,54779.33,56248.99,53364.92,55339.68,61098.49,65392.79,64449.06
"Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.63,49.96,64.36,67.30,64.59,57.42,58.12,45.17,45.39,43.40,46.74,39.59,44.63,44.14,44.63,46.20,53.78,54.40,55.21,51.45,56.13,64.54,67.13,68.78,63.86,64.06,66.99,70.35,72.81,76.06
"El Salvador",,,,,,1548.79,1724.67,1868.88,1951.24,1965.67,2039.17,2120.80,2220.25,2345.67,2429.90,2342.21,2596.20,2766.65,2904.21,2633.50,2082.01,1784.82,1664.61,1666.87,1653.55,1636.77,1658.66,1707.89,1766.15,1812.91,1901.82,1959.58,2061.79,2214.73,2340.69,2438.74,2424.60,2558.44,2688.15,2726.28,2777.94,2819.34,2830.89,2830.13,2786.65,2754.51,2834.06,2893.81,3050.35,2924.19,2978.00,3101.60,3148.17,3173.19,3253.13,3352.18,3396.10,3439.29,3513.95,3561.86
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3967.72,4411.33,4914.89,5293.26,4561.14,5165.08,5408.79,5879.82,5980.53,6470.26,6621.45,6638.05,7029.27,7274.21,6354.42,6399.80,6495.48,6654.18,7077.74,6623.83,6800.89,7123.90,7464.48,7583.88,
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.78,389.11,340.39,291.07,219.62,367.50,253.05,298.15,,,,
"Saint Thomas and Principe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.53,11.01,11.38,11.69,12.11,12.71,13.13,14.13,15.98,16.75,17.91,17.64,18.70,18.03,18.63,20.75,21.91,22.71,
Suriname,,,,,,,,,,,,,,,,793.72,853.38,839.75,893.35,843.08,748.31,769.35,643.13,583.02,561.98,601.05,616.08,477.84,534.94,543.95,552.97,569.36,482.92,386.03,396.47,390.51,408.39,409.88,418.82,381.56,609.61,685.62,660.28,697.54,772.07,851.06,830.49,846.59,924.41,818.42,916.81,932.91,763.86,830.49,762.96,771.01,826.91,1004.91,991.49,888.63
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4260.00,4347.40,4634.57,5386.33,5377.32,6063.84,7073.96,7301.67,8547.70,10308.80,11667.46,13108.25,14446.07,14909.42,12692.91,16375.24,17003.04,17189.93,16934.34,20258.37,22668.32,22489.46,22861.80,25541.56,25714.54
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4753.63,5013.52,5393.72,5501.90,5671.51,6203.77,6525.36,6876.40,7270.74,7690.07,7969.52,8527.94,9276.34,9379.21,7917.62,8418.12,8689.72,8440.59,8378.16,8757.41,9004.06,9461.58,10269.32,10635.83,11039.32
Sweden,,,,,,,,,,,,,,,,,,,,,30587.75,29474.26,29211.65,30883.78,33746.77,34540.45,34819.77,35599.32,36818.78,36991.44,36287.02,34592.32,32943.28,33021.68,38211.56,43268.93,44835.46,48598.04,52956.97,57137.40,62525.85,61982.73,64841.69,67074.50,70887.44,72932.03,78338.81,81549.29,78157.31,60024.77,72986.51,77239.73,71713.41,69232.15,68445.95,72255.40,72589.36,75319.17,77103.48,77423.72
Swaziland,,,,,,,,,,,,113.24,125.19,133.73,133.73,132.87,141.39,190.78,204.05,209.18,193.46,194.39,204.49,206.77,205.63,202.96,293.49,485.97,598.41,653.67,785.36,795.65,817.57,825.00,861.21,895.32,917.24,967.74,982.99,995.38,1010.05,1017.78,1080.63,1116.88,1114.38,1147.01,1299.47,1414.57,1357.34,1300.98,1443.87,1467.89,1495.42,1543.11,1615.17,1644.54,1668.84,1721.51,1714.82,
Seychelles,,,,,,,,,,,,,,,,,,,17.63,19.36,24.67,19.26,19.93,21.88,22.02,23.88,25.15,28.24,31.20,32.11,40.56,47.83,50.33,47.79,46.23,51.45,59.18,75.88,88.78,70.94,96.19,93.21,95.91,84.98,77.50,86.45,89.26,92.37,80.96,71.84,77.91,83.34,103.61,90.05,84.36,90.61,92.13,96.46,109.03,110.84
"Turks and Caicos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.61,,,,,,,,,
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.53,86.71,94.45,103.77,115.45,129.56,164.15,185.82,181.17,177.36,162.48,163.45,164.93
Togo,,,,,,,,,,,,,,,,,107.66,109.75,93.02,101.38,114.97,120.04,125.12,115.82,94.68,103.98,109.05,109.90,116.65,136.35,155.13,163.23,167.82,104.16,129.62,161.23,165.54,170.26,154.71,154.71,195.28,211.64,226.28,206.11,204.29,218.49,241.46,246.61,266.55,237.34,248.05,266.40,306.47,309.63,570.15,589.29,679.72,650.82,666.66,705.11
Thailand,2084.08,2297.84,2565.01,2805.50,3045.96,3553.63,3954.42,4435.35,4755.99,5370.51,6227.28,6902.52,7827.90,9053.31,9628.50,10178.73,11729.29,13429.90,14580.36,15805.77,16255.94,17277.61,17735.25,19719.57,20941.28,20654.57,22687.27,26325.37,31046.14,36022.19,41668.57,46552.73,51813.87,46005.01,49831.44,55421.16,58685.15,59235.16,54317.65,59671.40,61626.57,62836.85,68405.65,75383.90,81016.90,84420.60,89199.81,95685.85,97953.73,94703.38,105505.35,100374.42,107324.56,109341.93,109377.69,111028.63,113533.10,116752.31,120522.07,119679.22
"Timor Leste",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.27,15.92,15.09,15.13,13.97,12.92,12.59,11.99,11.11,10.31,8.90,8.63,7.69,7.71,8.50,11.59,13.58,18.62,19.14,
Tonga,,,,,,,,,,,,,,,,8.49,8.59,10.24,10.80,11.05,11.23,19.54,20.21,20.18,25.84,25.67,24.31,22.23,23.96,26.47,25.92,24.37,24.11,25.49,21.70,20.86,21.76,22.35,22.59,23.44,22.75,22.63,23.69,24.56,26.67,25.37,25.02,23.06,22.81,22.76,22.40,23.69,23.07,24.62,24.62,25.65,25.96,,,
Tunisia,,,,,,513.64,512.34,503.40,484.38,522.10,492.18,702.26,932.98,988.75,1138.02,1204.85,1631.50,1684.67,1783.53,1990.03,2229.86,2519.45,2590.34,2738.95,2917.65,3030.98,3003.33,3072.11,3192.11,3800.39,2969.84,3085.28,3284.63,3446.25,3744.13,3908.51,4014.04,4314.52,4572.77,4892.32,5173.11,5527.75,5572.91,5614.13,5748.80,5823.87,6060.65,6586.96,6869.97,6803.06,7280.93,7083.40,7228.47,7350.01,7413.37,7416.43,7459.17,7481.78,7524.82,
Turkey,,,,,,,,,12828.04,14328.92,14558.18,15824.74,17549.64,19813.54,21259.93,23109.54,25189.40,26851.90,27711.16,26020.78,25000.77,27360.84,29117.40,31289.56,34183.85,36132.33,39926.22,43942.80,44634.05,45982.23,50433.67,51634.17,54613.11,59689.88,55128.58,62799.14,67265.55,74964.42,75844.43,71640.35,76696.00,69876.72,72681.31,79806.21,90374.37,99075.05,108810.52,116151.59,116731.93,106359.42,116566.89,139907.48,143069.29,156388.87,165921.30,175712.87,182458.96,199256.89,201380.23,201482.15
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.24,0.29,0.38,0.30,0.25,0.27,0.25,0.34,0.33,0.35,0.36,,,,,,,,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.02,974.85,935.38,941.24,939.43,954.71,1000.71,1050.75,1134.80,1203.59,1261.95,1325.15,1423.72,1551.29,1696.80,1859.32,2015.45,2189.30,2437.99,2546.73,2774.30,2959.59,3083.99,3198.63,3517.49,3767.53,4175.05,4518.90,,
Uganda,,,,,,,,,,,,,,,,,,,,,,,481.13,505.03,540.05,510.47,480.97,497.73,589.36,642.69,685.90,737.27,849.84,912.22,1063.76,1248.11,1494.05,1694.94,1939.01,2213.97,2335.98,2422.59,2586.06,2700.52,2870.83,3142.26,3371.25,3561.21,3819.61,4202.99,4466.89,4927.20,5050.84,5046.36,5285.48,5795.40,5969.66,6182.77,6468.70,6927.82
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26528.99,23656.26,20853.53,16240.22,10147.46,9010.90,8648.27,8390.54,8390.54,8852.02,9985.07,12196.54,13354.78,15677.30,18003.67,18078.68,19743.55,21754.90,20695.85,16363.11,17982.26,18573.61,18151.50,16352.13,14941.53,12665.47,13224.97,13870.72,14022.95,14160.02
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,3174.95,3317.16,3265.33,3648.55,4008.92,3974.01,3966.37,3908.55,3888.13,3947.53,3592.87,3738.00,3632.06,3777.76,3999.43,4003.59,3814.06,3666.95,3411.15,3211.71,3372.05,3630.36,4113.96,4311.29,4669.29,5049.21,5313.87,5449.82,5557.56,5338.04,5401.99,5628.07,5903.74,5946.58,5738.92,5846.26,5783.97
"United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313923.49,1369904.23,1448313.57,1552664.51,1486235.97,1503461.38,1585885.03,1697632.58,1747499.17,1846913.20,1908180.89,1870662.99,1695624.71,1788954.41,1794696.03,1785886.26,1838259.33,1859044.19,1868264.01,1846705.86,1890899.94,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5066.71,5478.78,5821.86,6547.49,7068.45,7484.56,7984.52,8321.16,8982.42,9823.14
"Saint Vincent and Grenadines",,,,,,,,,,,,,,,,,,14.40,21.60,25.76,27.09,27.60,29.23,29.99,32.54,32.90,34.90,38.10,40.02,45.03,37.82,38.00,44.07,42.33,42.11,42.53,44.35,43.96,41.48,41.12,37.25,35.73,34.76,37.49,36.47,39.14,39.00,36.65,37.61,34.55,32.85,34.47,32.98,31.64,33.54,34.17,33.09,33.61,35.94,32.34
Venezuela,9107.56,9677.32,10591.50,11197.38,12543.11,13430.49,13587.13,14100.95,15058.90,15466.94,17429.48,18161.72,19063.24,20569.56,21945.62,22763.52,25624.37,26565.15,27941.46,28705.77,29454.41,28760.06,29822.59,28419.68,28391.13,29666.98,31876.15,33914.85,35078.67,29948.67,32164.68,35054.49,37247.14,36736.15,35474.40,37917.30,35940.66,51216.06,50362.38,46673.64,48914.12,49044.88,42306.44,39169.98,48516.80,51433.33,55203.93,56993.45,51789.23,48450.45,46788.00,48577.54,49446.33,49299.24,45737.62,,,,,
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,2520.38,2838.36,3168.91,3393.11,2956.07,2768.66,2924.37,3325.66,3642.44,3982.11,4521.61,5136.04,5794.74,6385.68,6895.86,7701.59,8575.50,9569.91,10673.72,11833.34,13362.17,15146.74,17021.08,18686.38,19202.53,15008.93,17121.98,18671.07,20018.20,21500.77,23779.83,26609.64,30441.44,34393.96,38277.02
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.84,26.64,28.44,28.49,20.48,19.67,20.03,19.62,26.43,16.43,15.71,17.94,33.46,30.57,26.35,24.71,24.89,,,,,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.53,75.75,79.40,74.60,64.87,68.36,74.37,86.66,89.75,95.96,91.25,95.57,81.40,94.72,91.26,64.15,67.40,63.36,63.72,62.09,55.71,52.78,55.87,58.04,41.59,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.77,495.57,571.72,637.26,648.55,611.37,702.69,748.47,738.84,774.57,796.11,820.38,855.17,905.39
Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.54,1609.38,1671.50,1737.33,1855.33,2003.19,2105.56,2217.16,2323.58,2370.05,2474.33,2165.04,2251.64,2341.71,2365.13,,,,,
"South Africa",7908.46,8263.74,8833.56,10081.77,11674.34,12651.68,13577.88,14610.72,15400.40,16941.83,18065.78,19214.15,19943.68,21794.02,23207.66,24100.58,24704.76,23877.45,25609.96,27724.48,29993.26,32757.79,31047.52,30489.56,32513.80,31444.13,31392.71,32085.00,34172.66,34811.08,34028.77,32474.25,31409.21,31352.07,32198.58,34291.49,34771.56,35710.39,35638.98,35852.80,38756.90,39997.11,41117.03,40498.55,42480.79,45116.38,48021.05,50591.29,51762.51,46261.71,48994.56,50481.07,51539.38,52064.22,52245.26,52010.68,52437.11,52339.59,52844.28,52427.30
Zambia,,,,,,234.54,280.99,329.30,367.44,371.31,401.13,448.01,505.21,513.52,558.83,526.57,556.39,506.07,531.16,563.27,549.79,616.74,595.10,548.65,550.94,597.96,609.72,663.62,784.19,780.03,841.11,840.96,941.89,867.77,792.94,791.49,837.53,882.42,901.69,930.40,967.72,1013.15,1076.89,1166.21,1229.39,1275.09,1360.90,1416.49,1459.19,1512.35,1535.78,1698.53,1780.25,1890.82,2014.49,2123.62,2164.34,2259.09,2351.07,
Zimbabwe,,,,,,,,,,523.44,585.03,612.39,726.44,783.46,839.34,831.35,783.46,744.68,717.31,794.86,914.70,1004.80,1000.24,971.72,922.68,1028.76,1060.68,1074.27,1131.20,1202.01,1272.53,1309.24,1198.26,1105.48,1336.98,1240.45,1422.53,1411.26,1363.86,1300.99,1157.89,1099.99,956.99,832.58,749.32,779.30,755.92,718.12,595.32,640.21,1108.81,1262.36,1329.83,1321.84,1254.54,1257.05,1264.03,1280.46,1297.06,
