Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Italy,1918492,1811855,1789991,1717215,1641679,1584608,1613175,1518858,1535234,1552503,1430040,1348474,1498685,1371070,1406166,1418801,1522492,1475108,1494208,1526448,1578758,1611750,1611552,1620045,1601852,1522459,1417271,1496215,1477478,1426519,1513714,1491620,1544829,1496426,1494888,1570673,1596094,1531700,1565905,1594021,1627303,1650438,1662127,1692813,1648907,1649319,1600307,1524553,1419800,1398213,1459411,1409696,1341693,1298857
Jamaica,6475,5261,6070,4139,3197,5058,3110,3580,3240,3258,4033,3949,3435,6366,6000,6090,4293,4844,4085,2887,3104,2376,2822,2865,2988,4396,3500,1968,2494,2041,2489,2691,2180,2816,2797,2938,2698,1922,1744,1540,1726,1485,1659,1352,1500,1541,1399,1514,1870,2017,2144,2372,2481,2196
Japan,907780,818130,749800,645930,568613,515610,459340,410600,360320,289720,228200,179210,136710,126050,116910,109850,106640,135168,147552,155682,152560,152574,150155,140784,135736,130839,138838,143438,142724,137094,125669,110444,101540,84249,83082,85293,86939,90954,90687,92179,103767,107312,108515,104767,100941,100016,100921,104516,103920,106923,117008,121901,121315,120617
Jordan,104477,115737,83321,99658,92935,69690,58812,72360,57933,41188,52920,61521,19435,65273,54594,54479,46511,53487,44626,51441,47794,48997,45148,51036,40095,19855,45496,55862,32929,48440,57487,69725,27782,52913,84510,52919,51329,35245,4793,14892,21238,55937,26465,30022,37881,37131,47722,28990,33079,22998,29294,38500,40166,39349
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8312450,9049300,7314400,4943400,4195336,3440716,2169899,2120740,2118029,2206094,2178842,2338730,2085923,1877100,2119809,2364250,2417459,2203300,1836400,2106380,2278060,2542165,2561816
Kenya,998997,1162997,1265189,1314678,1453488,1307718,1499956,1674864,1639091,1492000,1453000,1601000,1765000,1768300,1771000,1918000,1922200,1845000,1728000,1687000,1318287,1372180,1487727,1177699,1637351,1641636,1674795,1726991,1666860,1621412,1551474,1638844,1572220,1744500,1682976,1733744,1766104,1689556,1821392,1738953,1912769,1888511,1940714,1605551,2002515,2217261,1917518,1874873,2179130,2361975,2520015,2521958,2536313,2494043
Kuwait,,,,,,,,2,3,4,5,10,9,4,14,15,13,44,72,69,135,165,256,257,571,534,580,691,666,485,301,275,285,294,315,545,408,908,1105,1061,1348,1603,1010,1010,1010,910,910,1050,1675,1810,1740,2383,2000,2440
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323300,281300,248390,190280,157238,122940,128691,162527,130792,141943,130626,154124,177941,175807,177088,203292,214337,204101,196962,198767,243446,240822,248580
Laos,10000,12000,10000,12000,15000,13000,14000,14000,14000,15000,16000,15000,15200,15900,18000,29100,24600,28250,28190,28310,30928,31550,29794,28563,26886,29630,24764,37815,30373,36670,34176,32135,27155,28060,29112,37380,38000,46400,40730,49000,43870,44956,51670,67500,86000,113815,157710,229220,207600,212745,212105,196815,212030,243385
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568100,524500,389300,291450,295000,324700,303916,253100,248273,262700,250900,257300,263000,281500,296700,297300,287600,255200,217700,208800,211500,209300,247300
Lebanon,21600,22800,17900,23100,21100,21845,18613,18853,12023,10425,11851,12024,11011,13255,14000,20600,9100,10300,8200,11050,6445,6280,6105,6661,8730,10990,13389,13972,14224,14796,14818,15097,13550,14574,14847,14694,18794,13922,14700,10850,8929,13296,15675,13902,16070,17645,17240,15955,16178,12746,17775,20797,20892,19737
Lesotho,204527,204700,204700,204200,216900,208300,217500,229739,215927,213731,221707,171800,180700,214675,164518,131073,124821,162963,165518,173690,186828,164326,152066,173421,195620,175937,215331,251569,173195,192655,111166,139417,146475,243904,87418,195302,182131,107033,163432,184551,231361,167045,154133,158173,143469,204600,157710,174383,157815,176819,136659,113987,129951,156508
Libya,383000,403000,353000,353000,275123,304062,368552,403551,360062,218802,167572,165809,288135,336802,371405,422436,184301,421052,343010,283230,234580,138480,303730,217480,194225,203800,253068,236093,255035,299522,263060,188143,108627,89207,55679,65680,91400,141400,161200,187200,186500,183323,185500,189700,210080,210860,211121,210927,206590,193400,200562,199431,206039,195737
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855048,897515,929183,770853,736026,791106,752921,683940,613404,586005,582900,528100,523400,586600,619100,648700,618500,603500,494400,513600,532700,546000,580800
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17709,18236,17399,17715,16261,16569,16184,15927,16558,16562,15702,14908,14282,14739,15734
Madagascar,84000,84000,100000,133125,133660,138780,141410,142285,143710,110010,123575,112895,107570,115400,112295,115420,115770,124015,118500,131435,130245,119650,129515,134615,142300,150345,142335,154000,153390,159429,151405,161389,185310,165440,185258,195006,191444,184458,192473,193478,194771,195971,197145,198313,254539,256820,259349,261380,263944,266341,278821,269862,228947,217513
Malawi,865000,870000,886000,893000,1104000,1112000,956000,1163000,1168000,1100000,1170000,1220000,1270000,1230000,1120000,1120000,1130000,1190000,1201000,1011600,1142000,1245000,1202921,1210276,1195240,1242758,1231204,1264625,1318566,1394181,1437892,1410528,1395082,1207756,1318773,1353611,1356031,1395774,1462132,1524507,1534527,1577087,1716302,1638477,1623540,1874974,1334365,1715512,1726866,1832660,1811335,1774938,1814913,1820478
Malaysia,6664,6461,9237,8928,8349,7843,6567,8806,9077,7629,6390,6882,6466,9400,11174,16156,10625,10800,7000,7000,7000,8000,14000,14000,15000,15000,17000,18000,19000,20000,20000,21000,20000,20000,23000,25000,26000,27000,27000,27000,22000,23000,24000,24000,25000,25000,6606,6315,7176,8600,9759,9322,9720,9707
Maldives,179,240,292,343,394,465,308,204,106,269,92,32,805,833,2326,176,104,34,50,20,133,77,35,5,5,5,4,6,8,7,4,8,10,11,11,9,79,75,71,68,68,66,118,67,68,70,70,70,68,72,72,74,77,79
Mali,1379505,1399000,1515759,1105685,1050650,1158555,1343200,1158390,1215940,1021400,1012400,1019000,1135000,1250000,1262372,1563400,1566400,1012100,1031400,1196200,1311500,1449600,1573550,1431699,1405676,1393321,1422423,2051200,2062810,2240341,2023375,2217505,2673827,2719425,2391582,1687112,1678344,1786837,2136039,1939837,2148107,2833266,3066151,2838342,2703258,2867514,3133235,2957082,3117012,3253772,4959511,3742788,3050147,3807239
Malta,1580,1630,1668,1561,1380,1699,1663,1636,1447,1316,1127,1051,938,1050,1106,1084,951,920,1077,1158,1142,1046,983,1192,1192,1142,1144,1345,1046,1100,800,796,700,600,550,900,500,519,539,542,550,510,540,577,550,500,550,500,520,517,508,507,507,506
Mauritania,245300,245300,251800,251800,306800,256800,256800,257020,287020,256920,267020,206800,136200,166210,117220,78730,68240,118100,119300,108070,137840,132140,98050,98360,163360,174360,138370,189120,179290,102850,140736,110424,178530,292972,273338,258174,174449,186445,202304,189569,180988,94176,190448,161911,184267,237040,240035,228256,223885,265011,112424,292999,216884,162283
Mauritius,119,114,114,25,180,181,268,174,245,254,254,250,214,682,520,633,532,500,468,326,439,542,417,748,1030,1816,1088,985,641,542,570,450,428,236,75,90,46,50,41,70,54,38,27,57,63,58,108,61,14,48,43,58,93,69
Mexico,6725148,6771093,7486953,8043302,8354134,9184576,8582476,8806380,8279621,8703477,8909315,8667207,9107469,8111608,8492880,8472392,9208233,8969523,7055911,8684438,9707564,7220834,9397261,8940008,9838775,8376248,9063071,8643178,8451151,9505756,8685445,8922474,8611286,9594045,9662001,10585855,9591515,10164861,9396024,9347952,10138159,9192115,9907608,9917082,8590875,9291060,9470918,9607459,8228847,9255651,8071349,9123777,9139011,9450644
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,38,38,39,44,44,45,46,46,47,47,48,49,49,50,50,50,54,56,58,60,62,66,66
Mongolia,44000,60000,46000,57000,56200,55500,62900,64300,67000,70100,81800,98300,112600,114500,117100,120400,131400,150200,160400,146700,129900,97100,141600,156715,151340,162410,155055,151309,144286,121145,82700,66300,50018,18145,8723,10146,6863,7823,8052,6935,9027,7587,7358,7154,7892,8236,5126,3936,3490,8880,8577,8917,17708,23786
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4022,4039,3920,3995,3919,4039,3883,1343,1467
Montserrat,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,12,12,12,12,14,14,15,16,16,15,16,16,15,15,15,15,15,15,15,15,15,15,15,15,16,17,17,18,18,20,20
Morocco,2177884,1820652,2672300,2403680,2291110,2762500,2797660,2774800,2674600,2613200,2677325,2608600,2662200,2651200,2502600,2885000,2927700,2985200,2759200,2707950,2738800,2600500,2734400,2630700,2897800,2955750,2783100,2998400,2901700,2883328,2850600,2784597,2706765,3021000,2025005,2766838,2412199,2814340,2471020,2535970,2437675,2316148,2569087,2618415,2486726,2478987,2274900,2450649,2455811,2202966,2291753,2073553,2191707,1779838
Mozambique,660000,635000,637000,637000,659000,699000,739000,673000,731776,599000,599000,689000,949000,949000,870000,870000,870000,870000,904545,1020000,1020000,1170000,1170000,1200000,1300000,1420000,1320000,1320000,1420000,1434406,1487144,1265940,1248164,1397510,1595753,1532000,1696472,1829000,1653160,1642985,1536380,1850700,1726000,1615600,2090100,2126900,2022300,2678700,2338000,2485187,2565359,1933908,1978000,2049800
"Burma (Myanmar)",241460,311486,292294,282280,261934,282821,308282,310733,301920,285989,260672,275255,273541,288086,275707,281878,302101,302590,347328,378384,353165,309085,464194,440648,422259,413241,333799,307230,336037,331246,338399,374162,371778,402339,421600,421838,690000,699625,747623,751851,748354,767630,775056,780490,855110,837500,785900,795158,812053,844831,866765,864565,891055,860580
Namibia,85000,88000,88000,99000,114000,125000,136000,143000,149000,149000,160000,162000,168000,170000,177000,178000,186000,187000,191000,195000,196000,202000,209000,210000,194000,200000,193000,209309,218213,213293,208833,194600,209046,346257,319421,324727,353050,274529,302640,322700,275100,240605,295300,302872,274951,297612,239011,224808,304464,258155,217751,299411,142069,203387
Nepal,517000,522500,523500,528000,575000,576700,540800,555200,570400,586845,580663,593852,605618,610675,605570,593622,590979,603050,581310,605250,624270,666900,651980,737920,793120,806810,867140,933540,974110,985820,981940,1006650,1041080,1051510,1082790,1093060,1089000,1098350,1098083,1110656,1112607,1122522,1133525,1130999,1145759,1149447,1172641,1172268,1177534,1181133,1214838,1187722,1164264,1238627
Netherlands,398931,376671,361995,330020,325855,314182,283423,266353,250799,220204,207793,174939,155041,130427,137433,109588,108723,114029,97127,81898,81701,73729,57902,52261,55330,52738,65512,82719,64870,57993,66361,54084,65300,67500,58300,58500,64600,65626,80889,82400,104900,91095,89353,79466,79683,72120,72300,79091,69908,56696,55308,50947,50683,45198
"New Caledonia",1010,910,860,810,760,710,660,610,560,510,460,460,440,400,364,310,219,500,860,1436,1005,894,700,762,779,630,359,440,440,462,97,159,105,150,270,450,480,509,571,1270,1213,1057,1553,1352,1655,1056,1458,1159,761,912,814,970,1070,1118
"New Zealand",48786,50196,49026,54862,56822,55214,51891,84657,88771,87177,117500,129443,104187,123610,146587,126059,122249,114420,120757,105815,99436,122838,121550,164105,184782,175489,141674,116236,119196,134307,117229,99239,109040,103917,94415,105953,110586,89863,88675,83330,95270,102828,91318,75700,75760,74242,76551,93083,108852,80785,91165,91093,86926,89287
Nicaragua,219800,228900,201600,222400,245300,248000,279800,296600,312900,315100,321400,248900,247216,317310,268590,282660,255640,278600,217604,210192,261352,245117,211050,237020,264210,213975,234360,248220,272860,274050,242340,242480,272093,243915,306986,331543,285678,292714,293676,371406,361875,433691,445680,370611,446110,382478,405822,361504,366497,376537,405535,394491,379647,298475
Niger,2097194,2307405,2375985,2235805,2280155,2292925,2400721,2495227,2870540,2906370,2938760,2765800,2461775,2786235,2495000,3162500,3471200,3536700,3654197,3859273,4038900,4234875,4259905,4139554,4325251,4347086,4378416,5008384,5192782,6854773,6570017,7523553,6916484,6929182,7170138,7146650,6397277,7618081,7459668,7317900,7851111,7837986,8051558,7834723,8379541,8938822,9034922,9819674,9066439,10603955,9952317,10229540,10676665,10977018
Nigeria,10463000,10407000,10570000,11101000,12046000,9931000,10362000,10793000,14131000,12158000,11421000,8621000,12121000,10044000,8360000,9692000,7204000,6252000,5703000,6605000,4254500,4576000,5141000,7628000,8802000,11908000,12414000,11604000,12670700,14132000,15312000,15142000,15845700,16264000,16782000,15945400,16403000,16246000,15838000,15991000,14117000,14787000,15105000,15310000,15756000,16359000,16933000,16485000,12005120,13623883,13112467,12351619,12874100,13043649
Norway,218435,219778,225343,235530,236048,230370,225180,227834,240666,253712,264931,268381,274672,276811,283847,277747,281240,285575,293740,300246,293712,303777,298664,295040,296080,301500,278940,299660,307829,308442,315647,304659,279855,278150,272320,275300,272820,266660,276620,262500,264510,263240,250919,243179,244816,232860,221108,216267,224907,229467,225272,227640,231626,204985
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12598,15075,14924,12993,12816,7391,9387,10858,11270,11481,10434,11256,11268,11400,11025,11277,6696,4608,5006,9709,9004
Oman,1600,1600,1600,1700,1700,1800,1900,1900,1900,2000,2000,2100,2100,2100,2100,2000,2000,2000,2000,2000,833,833,833,833,833,1655,1740,1760,1800,1880,1892,1933,2043,2222,2420,2540,2750,2834,3062,3139,3366,3493,3670,4993,3949,3924,4238,4000,2543,2508,3541,3293,14001,69975
Pakistan,2005083,1982114,1904497,2158837,2161180,2103216,2267744,1998943,1924300,2105424,2039800,1913518,2119627,1808709,1913298,1904588,1990880,1944727,1863500,1727700,1950300,1839200,2004900,2009200,1927100,1913100,1648700,1952000,1973200,1906900,1699800,1907200,1705600,1986800,1928600,1772100,1935400,1970200,1769300,1810800,1829300,1733500,1986600,1734200,1830400,1902900,1958000,1875500,1745200,1835476,1836300,1791140,1914654,1869914
Panama,91800,83100,94100,98800,105400,108400,112800,100300,102500,64946,63100,65700,67600,75500,74320,83150,82780,68600,78070,65940,67026,81810,91130,80252,95432,93102,88331,87544,84334,86258,84723,90500,79715,78781,81130,81910,59260,43500,52170,62690,64380,59556,71840,71183,69073,55608,51974,54701,51371,58287,48736,67969,56866,56244
"Papua New Guinea",209,228,237,362,262,378,436,487,729,895,1021,924,697,697,1427,1034,2410,2845,1385,1346,2151,2497,1624,960,791,764,1301,1260,1300,1243,1620,1683,1900,2021,2200,2165,2000,2246,2300,2442,2600,2736,2403,2435,2673,2871,3000,3200,3224,3314,3414,3274,3374,3434
Paraguay,95100,98200,99400,162000,164800,153890,176640,184000,131500,171310,194600,189200,190500,211793,228763,264134,294638,279309,232900,233000,202680,238940,179100,174160,161830,158600,170100,193300,196200,203200,253222,275770,263257,235476,348435,340127,400096,369942,368791,357947,436697,403022,465956,447935,408350,811120,861000,869021,785070,819022,878580,1020000,1054991,825000
Peru,484792,501225,499070,550250,549310,555365,570275,497035,570280,590415,579415,586255,562605,554175,550138,579210,599128,540687,558622,455178,495449,530506,496559,537853,512060,562883,590202,619885,635906,416878,492710,371667,484457,485467,505153,561765,588056,639433,647363,718553,704417,684131,686646,639578,670680,667558,674818,696345,725888,706010,679248,715910,730599,724773
Philippines,2016270,1949500,1897570,1922750,2106080,2157900,2247900,2256100,2419600,2430250,2464700,2355580,2729870,3019450,3197670,3248620,3174160,3269730,3215070,3248690,3368700,3163480,3273700,3227600,3511100,3563100,3682790,3745235,3689359,3819729,3589621,3482185,3149380,3005925,2692437,2735823,2725875,2354208,2642266,2510397,2486666,2395565,2409935,2527241,2441894,2570753,2648397,2661101,2683972,2499108,2544694,2594038,2563889,2611562
Poland,7644900,7384800,7296100,7142700,6888500,6727000,6687400,6613900,6704400,6361200,6391600,6437100,6285100,6085900,6022006,5936376,6167872,6000329,6322534,6237886,6488713,6637977,6568221,6452590,6320452,6212743,6250042,6260350,6181155,6250195,6278851,5916011,6029301,6073934,6164428,6239381,6344204,6212399,6118335,6178532,6193894,5879225,5855212,6066531,6110811,6205404,6240878,6320856,6157310,5458463,5459904,5539479,5341584,5146174
Portugal,1192481,1238335,1233341,1165729,1200837,1108617,1013515,1061595,1026026,971332,903108,898491,838467,851227,910205,945421,781991,864605,834148,715047,668472,681305,702438,661791,644829,584765,595521,564040,551840,517527,499890,450523,448979,426449,408095,404329,396907,341324,347159,328300,284626,259193,250994,249723,244789,243664,229598,250677,238527,217195,208273,207404,231867,225340
"Puerto Rico",15422,9039,9039,11594,9628,8351,6878,2750,3140,1560,1170,1170,545,480,480,240,240,230,220,145,23,20,20,20,140,130,650,280,580,500,435,430,247,390,440,470,480,541,400,260,191,151,230,244,262,270,290,304,310,314,317,320,330,330
Qatar,,,,,,,,,,,40,40,50,50,50,100,129,133,165,190,203,285,214,284,418,551,840,928,1036,805,1243,1163,1674,1181,1271,1479,1643,1649,1834,1724,1615,1583,1899,1323,1935,1890,1190,630,330,335,270,293,320,241
"South Korea",869714,892046,939178,987232,1054136,948652,954513,995585,911059,859990,781411,800125,761020,790210,790531,782012,583932,613187,525395,385219,405248,376925,372044,384466,279101,232444,252486,231061,213564,196345,160490,136021,144122,116479,117924,122569,99834,113507,103595,92196,114064,108572,89946,90286,86855,81319,80969,80146,72299,66134,58958,54788,56836,61652
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393923,493937,445802,479364,482718,605608,526548,534575,564233,588479,569236,644024,724636,585640,573372,556584,561516,554784,547359,559270,562694,564661,565010
Romania,4049100,3614526,3820615,3714100,3764481,3765500,3668391,3815001,3775052,3551919,3639000,3688100,3410300,3483100,3873200,3935600,4018935,4011453,4192005,4204431,4100825,3846084,3798467,3880030,3882300,3657500,3585000,3483600,3658900,3410935,3873170,4296668,4101368,4141178,3957822,4052597,3907257,3899842,3693539,3713792,3747371,3562676,3705635,3859771,3352104,3082143,2858066,3074618,3111618,2856541,3264419,3426470,3300203,3303363
Reunion,3800,3800,3800,3800,3800,4300,3000,3000,2500,2500,2800,2800,2940,2970,3100,2450,2100,2450,2500,2400,2450,2450,2780,2500,2770,2900,2300,2890,2000,2400,2200,2600,2360,2700,2170,2111,1500,1511,1648,1680,1550,1523,1560,1700,1506,1900,2500,1800,1500,1521,1774,1800,1797,1795
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35016450,33898240,31599539,28852490,25941900,24332800,16082200,17151800,19631600,20082500,18422800,16610800,17448500,16340200,17335400,16651750,18345400,15116300,10511754,15563972,15517742,16764262,18097234
Rwanda,154553,175806,94470,124753,121632,182652,189090,173792,170133,198234,186358,185114,190652,200193,200344,208592,220560,234146,229052,220500,255976,259264,261700,271900,266988,230127,217630,228891,214400,237943,252000,231232,151061,121287,118625,137258,188375,189851,206934,268248,295981,281457,287611,299307,311132,288610,308512,293589,299358,324457,349894,358873,410637,381028
"Saint Lucia",40,40,24,12,16,20,20,26,28,25,35,40,49,50,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saint Vincent and Grenadines",100,100,100,100,100,120,125,125,135,135,135,142,140,140,140,140,140,140,150,160,170,180,185,190,200,250,300,500,600,700,600,488,443,399,354,300,303,600,250,40,35,35,40,45,43,70,55,55,40,31,25,33,24,35
"Saint Thomas and Principe",270,270,270,270,270,290,300,300,305,310,310,325,340,350,360,330,330,330,300,300,330,330,400,450,480,600,750,850,1000,1400,1700,1800,1822,1900,1800,2000,1800,700,709,1000,1150,1210,1220,1235,1240,1100,1300,1300,1300,962,516,436,369,341
"Saudi Arabia",187500,197800,204000,211300,219000,225500,239098,306116,252918,268000,397423,115181,169370,327728,282853,354098,319526,344852,365670,385786,200842,110891,71353,42162,42876,74403,111745,168202,181734,203945,192756,197490,365863,487325,336717,289370,253007,236485,205259,197148,234947,206297,180559,159119,143673,134604,127940,139563,129487,64664,65057,65854,61861,119308
Senegal,888667,922000,1007000,1080000,1146285,1033464,1242965,1100145,1104737,1033847,1035034,981219,1139206,1211224,1027737,953200,1003513,1117235,998195,1167659,1260834,1075049,860512,1092680,1445019,1093051,1178234,1138613,1179745,1156047,1072897,1013514,1212616,1187859,1143464,1213074,1048176,1027967,1317036,1082499,1066963,1131131,1245396,1002039,1097327,1040735,990548,1362983,1511970,1331954,1030176,1112033,1024545,993995
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349385,1377648,1449557,1389361,1390265,1418486,1120070,1137250,1219223
"Serbia and Montenegro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721779,1576007,1586629,1579738,1679941,1581849,1567676,1458804,1389301,1426187,1399005,1393142,1373462,1381751,,,,,,,,,
"Sierra Leone",33421,32890,34941,34938,31400,25300,23900,23900,22484,22302,22400,22600,22700,23500,23500,29800,30400,30400,30400,30500,31500,33500,43500,46500,49500,50940,45500,59500,60500,76000,80700,78597,74667,73400,66600,65300,70800,50800,37038,23122,35200,48407,50300,74360,87800,118000,76200,85899,94795,106593,115086,100102,101887,102572
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439311,418384,411807,413292,437972,431073,438005,408180,389591,414592,487599,450564,421672,386064,423735,425713,389935,341384,378702,404670,392156,400298
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76050,74824,69528,65395,65439,63371,61405,60934,65212,66181,64685,64793,68502,66580,65251,68376,71316,67521,64024,66546,66401,68488,67627
Somalia,521000,515000,520000,511000,507000,502000,535000,515000,519000,479000,444000,644000,383000,391000,506000,609000,608900,568800,608300,565800,714000,749000,554100,764700,681300,630100,775700,851500,815000,725000,450000,407698,360000,983600,572399,555654,631420,476440,510400,531773,524690,569420,580955,625000,534693,522000,320000,409000,547953,614404,256219,320221,393700,318150
"South Africa",4684000,4831000,5092000,5069000,5051000,4985000,5578000,5290000,4921000,4924500,5349500,5479500,4393360,5373300,5274850,5422600,5192750,4902320,5055220,5003330,4904200,5072700,5129700,5370700,5035200,5408200,5677200,5252600,4878600,4592741,4247418,4600825,4851146,5134622,3930489,4194375,4450907,3940621,3858809,4322413,3442591,3763897,3909796,3498642,3477294,2243297,2774153,3026208,2663905,2983869,2615268,2921500,2996390,2918629
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141000,1173000,1013451
Spain,2977280,2927340,2918597,2841314,2774772,2704514,2884691,3356049,3517102,3611600,3719600,3849300,4084200,4293200,4472500,4394778,4462847,4693063,4658467,4759807,4662884,4722804,4788067,5208389,5474726,5515862,5581882,5478662,5530059,5454431,5505209,5084080,4357612,4455492,4520083,4658753,4804848,4623214,4123053,4350310,4151250,4226102,4325992,4326821,4202234,4276829,4333006,4551726,4184785,3969493,3868467,3872218,4030954,4065751
"Sri Lanka",43621,41362,47377,35822,41063,49680,39315,39667,45651,44403,39202,43661,62618,78358,93856,85469,67525,61780,46730,44048,46820,49759,48170,51450,47980,45910,46986,49660,39640,41520,39841,36581,43050,41581,44062,37534,31758,36160,35730,35548,31520,29200,34900,29030,34940,38170,39830,57850,56930,64300,55895,65110,73819,72655
Sudan,1825235,1973531,2018946,1963513,1969619,1898932,2619487,1763147,2379424,2836801,2802353,2843942,3483723,3510857,3869570,4030662,4233144,4273470,3399655,4087137,5206859,4613507,5012142,4844194,7297242,6566250,4538620,8023456,5421058,3475900,6343651,7878495,5833740,9764200,7499900,8269380,9445000,9139840,6986600,6353820,8400060,7503420,9722820,5162380,12167960,8822920,8882087,8982502,9047500,7655340,9739800,,,
Suriname,711,659,435,636,283,274,332,303,226,129,126,140,149,120,146,94,110,140,158,183,205,135,122,222,153,177,140,141,107,127,83,85,130,169,185,75,60,50,33,21,36,31,28,24,22,20,18,12,10,15,14,11,19,36
Swaziland,104964,101735,81600,80923,81307,95094,101000,105123,107735,109818,69306,72009,81144,78526,69340,70151,54909,54909,73432,73433,57222,61104,45267,84911,86428,71940,80045,106043,93772,84927,59453,61033,61501,66999,69603,68396,72726,62566,76298,69473,58747,68768,68555,55332,57276,47803,48191,60907,58876,71270,57142,62483,88362,88787
Sweden,1126179,1077611,1147553,1119755,1116207,1183312,1141001,1197491,1221630,1274512,1280954,1256836,1239901,1210352,1228770,1190300,1224250,1264448,1273825,1220927,1264727,1226518,1144383,1220191,1212500,1176100,1028110,1038100,987260,937450,895847,855060,805400,897308,837801,881724,924500,884773,877760,827357,775088,789671,742542,722264,669221,601690,621400,717200,657300,551700,569200,624000,649684,569270
Switzerland,63795,76030,69920,67683,64470,63690,63180,61390,67925,74100,78550,83500,87380,91019,88016,84610,83030,84550,86260,80265,87630,87600,86320,86140,87417,92110,90950,102710,109310,112109,110580,104190,105220,105920,101643,95336,88277,89032,88177,87090,87874,81855,80183,73607,75018,70828,66847,64850,61628,60481,57540,57821,56824,55008
Syria,846130,850326,919611,873028,786053,421816,742816,730672,708910,1210198,682369,685702,994504,781786,1093438,1249822,1104664,1109881,1174170,1285625,1421139,1660390,1589558,1364195,1454462,1615721,1640681,1911089,2957080,2793401,2296996,2331582,2233052,1957008,2025049,1613101,1635086,1605214,1475558,1379398,1365597,1296511,1319130,1354976,1386585,1360586,1420752,1508082,1337463,1567345,1355113,1196863,1295888,1247998
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80060,63852,54391,61200,81924,52974,41709,47036,51058,30745,42063,60330,68647,82665,77470,78263,82767,75439,86099,86363,89719,90265,90882
Thailand,307204,330641,397698,550640,592581,655240,619560,636759,715893,785240,1027480,984720,1135000,1257640,1380720,1255400,1133153,1470794,1590661,1585622,1740015,1551841,1825536,2030738,2218465,2007717,1526047,1969566,1898544,1743803,1603360,1426429,1385188,1543750,1420017,1478820,1328922,1505606,1324392,1335827,1328940,1287137,1269320,1287809,1249403,1172817,1198991,1253276,1317740,1384781,1366625,1362146,1374818,1356568
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114781,115966,116514,109745,100635,101306,96153,98739,94919,90400,88710,88042,85436,90378,85672,85216,85199,88609,78661,77401,77537,80543,79498
"Timor Leste",16000,20000,18000,15000,15000,15000,16000,12500,14000,16100,10800,8500,10900,14000,18000,23000,28000,36000,43000,48000,43000,46000,47000,46000,49673,50572,50000,46401,46401,64853,65422,58370,58068,62020,56138,58114,62777,31894,54188,55000,56764,53396,50400,52000,58000,71000,63400,79433,71340,70255,21699,45202,42820,36961
Togo,359000,363701,407950,426000,497745,617075,505745,400000,298000,372000,359000,274500,315500,256500,262500,270000,290450,340800,364900,446600,381430,326500,367700,471700,419358,447322,494990,571800,596500,628806,584100,559500,693232,740507,654224,788789,730639,704846,677703,667303,676127,676577,670574,697553,702765,752440,749722,780701,808283,833424,817979,1043950,1106421,1052874
"Trinidad and Tobago",800,845,825,780,530,500,480,450,295,353,923,951,834,1036,1170,950,930,860,1162,1134,1130,1073,1036,1050,1050,1050,1050,1050,1050,775,980,1100,1500,1507,1432,1479,1711,1700,400,375,700,1300,1150,1200,1300,1200,1500,1400,1200,1293,1400,1400,1400,1366
Tunisia,275063,316346,592000,537000,545000,373000,353800,409000,254400,372700,320700,410000,417100,412300,414500,469000,282100,490700,616800,454200,515800,469100,701400,569400,901000,491000,691000,192200,462900,563789,613228,539700,571937,295400,169247,752334,361170,310420,517385,422754,252548,150039,363409,617698,520639,475456,479068,299283,580806,221772,597390,623200,505850,615230
