Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Belize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2000007629395,29.0512,28.9025,28.7537,28.605,28.4562,28.3075,28.1587,28.0099,27.8612,27.7124,27.5637,27.4149,27.2661,27.1174,26.9686,26.8199,26.6711,26.5224,26.3736000061035,28.9057998657227,25.5130996704102,25.6601009368896,24.7763996124268,,
Bermuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.90000009536743,8.7267,9.5533,10.38,11.2067,12.0333,12.86,13.6867,14.5133,15.3400001525879,15.039999961853,18.5175,21.995,25.4725,28.9500007629395,,,,,
Bolivia,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97000002861023,14.7399997711182,13.7787,12.8175,11.8562,10.895,9.9338,8.9725,8.0113,7.05000019073486,9.9399995803833,3.86999988555908,6.0567,8.2433,10.4300003051758,10.0459,9.6619,9.2778,8.8938,8.5097,8.1256,7.7416,7.35750007629395,6.02930021286011,6.2649,6.50040006637573,4.49830007553101,5.64279985427856,6.96929979324341,8.63420009613037,7.82429981231689,7.68919992446899,7.03289985656738,9.69050025939941
Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,6.92999982833862,5.15000009536743,7.3899998664856,8.14000034332275,5.71999979019165,6.78000020980835,10.885,14.9899997711182,14.25,14.6491,15.0482997894287,16.8875999450684,19.2859992980957,23.3348999023438,24.0893001556396,23.3713,22.6532001495361,23.0331001281738,24.7733993530273,23.468599319458,25.0480995178223,23.2451000213623,22.1355991363525,20.7355995178223,23.4025001525879,21.7447,20.0869007110596,20.0368995666504,19.5725994110107,19.149299621582,24.0046997070313,31.6387996673584,33.6908988952637,32.7826995849609,32.5997009277344
Barbados,,,,,,,,,,,,,,,,,,,,,,,,39.1599998474121,41.3733,43.5867,45.7999992370605,47.3699989318848,41.4799995422363,34.1300010681152,40.5400009155273,37.2999992370605,48.2799987792969,45.2400016784668,50.439998626709,42.4199981689453,31.2999992370605,34.7799987792969,29.3600006103516,26.7900009155273,26.31,25.8299999237061,25.9400005340576,28.7199993133545,27.9867,27.2533,26.52,25.7867,25.0533,24.3199996948242,25.3199996948242,27.5067,29.6933,31.8799991607666,39.439998626709,33.3300018310547,31.5100002288818,,,
Brunei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0729999542236,28.5411,29.0092,29.4773006439209,32.5279998779297,25.8167991638184
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6800003051758,10.960000038147,10.9300003051758,7.21999979019165,9.88000011444092,10.039999961853,12.710000038147,,,,
Botswana,,,,,,,,,,,,,,,,,,,,,,,,,,45.4700012207031,43.4533,41.4367,39.42,37.4033,35.3867,33.3699989318848,35.1822,36.9944,38.8066,40.6188,42.4309997558594,43.1588,43.8866,44.6144,45.3422,46.0699996948242,44.4968,42.9236,41.3503,39.7771,38.2038993835449,39.1998,40.1958,41.1916999816895,43.4500007629395,,,,,,,,,
Canada,,,,,,,,,,,,,,,,,11.6164999008179,12.9826002120972,13.2941999435425,12.3872003555298,12.1709003448486,11.6969003677368,15.5003004074097,16.387300491333,15.4141998291016,14.0177001953125,13.1533002853394,11.9481000900269,10.4903001785278,9.57520008087158,11.0289001464844,12.8964996337891,14.4848003387451,14.4200000762939,13.6787996292114,13.1842002868652,13.7819004058838,15.2877998352051,13.5982999801636,12.6763000488281,11.3929996490479,11.0975999832153,11.7121000289917,11.7988004684448,11.8289003372192,10.5996999740601,10.4132995605469,10.0560998916626,10.1170997619629,12.256799697876,12.5083999633789,12.3767004013062,12.7382001876831,12.2288999557495,11.9209003448486,11.2627000808716,11.3150997161865,9.9109001159668,9.62199974060059,9.66950035095215
Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28999996185303,3.43799996376038,4.25299978256226,5.86100006103516,6.54500007629395,5.53200006484985,4.3371000289917,4.2217001914978,7.63070011138916,5.77489995956421,4.11390018463135,5.49049997329712,3.92519998550415,8.72150039672852,7.36070013046265,9.08300018310547,7.46519994735718,7.39239978790283,7.39489984512329,8.99120044708252,8.68039989471436,7.8951997756958,8.00430011749268,8.77670001983643,8.56180000305176,8.39610004425049,8.40359973907471,7.97819995880127,7.45550012588501,7.16620016098022
Chile,,,,,,,,,,,,,,,,,,,,,,,,27.0200004577637,24.3133,21.6067,18.8999996185303,18.455,18.0100002288818,15.3199996948242,12.4399995803833,15.2200002670288,13.1899995803833,12.1300001144409,15.3699998855591,19.5375,23.7049999237061,23.5629997253418,23.076000213623,31.9939994812012,31.5470008850098,29.9130001068115,31.0510005950928,31.9680004119873,31.42799949646,30.5470008850098,27.7660007476807,26.7630004882813,29.5599994659424,31.4230003356934,21.9990005493164,21.3334999084473,19.5527000427246,19.5925998687744,20.125,18.7730007171631,17.9598999023438,18.7688999176025,20.2038993835449,20.2577991485596
"Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.32590007781982,7.54050016403198,6.7138,5.8872,5.0605001449585,6.48820018768311,,
Cameroon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98829984664917,5.8122,6.6361,7.46000003814697,7.2965,7.133,6.9696,6.8060998916626,,,,,
"Congo (Kinshasa)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.60940003395081,4.0591,4.5088,4.9585,5.4081,5.8578,6.3075,6.75719976425171,,,,,,,
"Congo (Brazzaville)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2085990905762,,,,,,,,,,,,,,
Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8299999237061,19.4899997711182,19.125,18.7600002288818,20.69,22.6200008392334,25.0484,27.4768,29.9052,32.3336,34.7620010375977,35.4490013122559,33.7430000305176,33.6040000915527,31.2169990539551,29.8925,28.568000793457,29.6070003509521,30.8509998321533,28.6075000762939,26.6937007904053,25.4557991027832,24.2413005828857,22.7369995117188,22.513500213623,22.8057994842529,23.2420997619629,24.0450000762939,25.3742008209229
Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.64929962158203,9.6623,10.6752,11.6882,12.7012,13.7141,14.7271,15.7401,16.7531,17.766,18.7789993286133,,,,,
"Cape Verde",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8499984741211,42.7898,43.7296,44.6694,45.6091,46.5489,47.4887,48.4285,49.3683,50.3081,51.2478,52.1876,53.1274,54.0672,55.007,55.9468,56.8865,57.8263,58.7661,59.7059,60.6457,61.5855,62.5252,63.465,64.4048,65.344596862793,50.8523,36.3600006103516,31.8600006103516,65.2799987792969
"Costa Rica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.97200012207031,13.1750001907349,9.40100002288818,9.78400039672852,11.1300001144409,13.2760000228882,16.5900001525879,15.6639995574951,16.69700050354,15.9870004653931,14.1719999313354,16.068000793457,17.451000213623,17.5389995574951,18.3169994354248,21.0370006561279,19.5599994659424,15.0509996414185,12.5900001525879,21.4150009155273,20.524299621582,29.4671001434326,27.8339996337891,26.1907997131348,30.5471000671387,26.9330005645752,28.9829006195068,25.87380027771,32.4071006774902,37.1278991699219
Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49000000953674,5.59000015258789,,,,,,,,,
Curacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4500007629395,
"Cayman Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6700000762939,12.43,12.19,11.95,11.71,11.47,11.23,10.99,10.75,10.51,10.27,10.03,9.79,9.55,9.31,9.06999969482422,11.2799997329712,13.3400001525879,14.8667,16.3933,17.9200000762939,19.2099990844727,16.6700000762939,19.0699996948242,11.4099998474121,,,,
Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.42000007629395,6.4043,7.3886,8.3728,9.3571,10.3414,11.3256,12.3099,13.2941999435425,10.1986999511719,7.55399990081787,8.81009960174561,9.46710014343262,14.6844997406006,11.1204996109009,9.38500022888184,9.37559986114502,14.0008001327515,17.2168998718262,21.4993991851807,26.6641006469727,36.7610015869141,34.597599029541,31.1042003631592,31.8066997528076,22.9083995819092,16.1973991394043,14.3304004669189
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09000015258789,7.319,10.5480003356934,9.8459997177124,8.70400047302246,8.32900047302246,7.20069980621338,12.7417001724243,16.9449005126953,16.4491996765137,16.1674003601074,14.9840002059937,17.4521999359131,17.9174003601074,19.0510005950928,18.6734008789063,10.9696998596191,9.93150043487549,16.6965007781982,18.4776000976563,17.9610996246338,18.9974994659424,19.4489994049072,17.1014995574951,14.4336996078491,11.4031000137329,8.74880027770996,7.2007999420166,5.99900007247925
Germany,,,,,,,,,,,,,,,,,,,,,,,,11.0558004379272,11.1183004379272,10.7173004150391,8.96689987182617,7.56230020523071,7.34730005264282,5.86359977722168,4.72060012817383,5.8491997718811,6.53959989547729,7.70170021057129,8.42039966583252,8.18599987030029,8.64140033721924,9.15369987487793,8.54349994659424,7.74020004272461,7.44770002365112,6.39870023727417,7.24569988250732,8.05860042572021,10.2245998382568,14.0335998535156,12.5614995956421,11.0775995254517,9.99460029602051,9.79360008239746,8.79759979248047,7.77969980239868,7.29489994049072,7.08799982070923,7.05170011520386,6.47749996185303,6.11420011520386,5.77699995040894,5.11520004272461,4.75409984588623
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2700004577637,31.3738,33.4775,35.5812,37.685,39.7887,41.8925,43.9962,46.0999984741211,40.445,34.7900009155273,30.185,25.5799999237061,,,,,,,,,,,,,,,,,,
Denmark,,,,,,,,,,,,,,,,,,,,,,,,19.7569007873535,15.6534004211426,13.2435998916626,9.45820045471191,10.0322999954224,8.98550033569336,12.404899597168,11.6281995773315,12.3325996398926,12.5536003112793,14.7365999221802,10.2011003494263,12.2802000045776,12.4285001754761,9.92590045928955,7.62290000915527,10.4528999328613,6.95149993896484,9.26539993286133,5.20979976654053,8.96679973602295,7.05700016021729,8.57999992370605,7.46600008010864,7.40210008621216,10.3726997375488,11.5817003250122,13.1674003601074,14.4125995635986,14.8331003189087,13.3465003967285,12.8583002090454,11.1493997573853,10.8399000167847,11.9012002944946,9.2435998916626,9.73260021209717
"Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6432991027832,22.0818004608154,19.8770008087158,19.9214992523193,21.1263008117676,19.1641998291016,17.8728008270264,19.8370990753174,17.4270000457764,20.6476001739502,15.850700378418,19.617000579834,20.0879993438721,27.9011993408203,21.0573997497559,24.4477005004883,25.8176002502441,19.7178993225098,23.0669994354248,22.7791996002197
Algeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.560001373291,37.5699996948242,38.395,39.2200012207031,39.7799987792969,39.0163993835449,45.3019981384277,44.9438018798828,82.0199966430664,,
Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0100002288818,24.5,31.8700008392334,22.1052,12.3403997421265,10.3234996795654,10.8733,11.4230003356934,12.2391004562378,10.1314001083374,10.5373001098633,8.03030014038086,11.7049999237061,12.8520002365112,12.625599861145,12.2090997695923,11.2769002914429,11.4397001266479,12.0516996383667,11.5987997055054,14.0734996795654,11.4406995773315,10.567099571228,12.0139999389648
Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7700004577637,36.7099990844727,43.905,51.0999984741211,40.0499992370605,43.83,47.61,51.39,55.1699981689453,47.8899993896484,53.3404006958008,55.1306991577148,53.364200592041,52.6897010803223,56.7845993041992,52.007999420166,48.4524002075195,38.2714004516602,38.5451011657715,38.3255004882813,51.5970001220703,
Spain,,,,,,,,,,,,,,,,,,12.7399997711182,18.2199993133545,22.0300006866455,29.3400001525879,35.7799987792969,39.4700012207031,43.7400016784668,48.1800003051758,51,49.6453018188477,49.5924987792969,48.3051986694336,42.5800018310547,39.2653999328613,37.1258010864258,39.6535987854004,46.4799003601074,49.5502014160156,48.2282981872559,48.1825981140137,45.6652984619141,43.0070991516113,36.8221015930176,32.0787010192871,26.3409004211426,27.6651000976563,26.4207000732422,26.3908004760742,23.3787002563477,21.5021991729736,21.711799621582,25.5202007293701,36.1158981323242,39.6068992614746,43.9860992431641,51.4390983581543,54.6199989318848,52.9327011108398,47.9702987670898,44.8987007141113,37.4170989990234,33.261100769043,34.4738006591797
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6690000295639,3.99600005149841,8.19600009918213,13.0710000991821,11.826000213623,16.3479995727539,16.6030006408691,15.436900138855,11.7586002349854,21.8290004730225,19.6676998138428,31.8083000183105,24.7266998291016,31.9284992218018,23.9057998657227,13.8221998214722,15.1217002868652,7.15369987487793,11.2912998199463,21.8328990936279,29.5030002593994,20.585599899292,18.4664993286133,19.7017002105713,10.0207004547119,12.1871995925903,10.5804004669189,9.9734001159668,11.3675003051758,11.7140998840332
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.44649982452393,6.9715,6.4966,6.0216,5.5466,5.0717,4.5967001914978,4.5825,4.5683,4.5541,4.5399,4.5257,4.5115,4.4973,4.48309993743896,,,,,,
Finland,,,,,,,,,,,,,,,,,,,,11.4099998474121,10,10.4399995803833,10.2008,9.9616,9.7223,9.4831,9.2439,9.0047,8.7654,8.5262,8.28699970245361,13.173999786377,22.6669998168945,30.4349994659424,30.7089996337891,41.0573997497559,41.2131004333496,36.8431015014648,35.3488006591797,29.6979999542236,29.2443008422852,27.5293998718262,27.7763004302979,27.8735008239746,27.1900005340576,19.5272006988525,18.4351005554199,16.573600769043,15.7798004150391,18.9736003875732,19.0252990722656,18.3875007629395,18.012300491333,17.0534992218018,18.3500995635986,19.6893997192383,18.5930004119873,19.331600189209,16.7858009338379,15.6297998428345
Fiji,,,,,,,,,,,,,,,,,,,,,,,28,27.1929,26.3857,25.5786,24.7714,23.9643,23.1571,22.35,21.5429,20.7357,19.9286,19.1214,18.3143,17.5071,16.7000007629395,16.622,16.5441,16.4661,16.3881,16.3102,16.2322,16.1542,16.0763,15.9982995986938,16.3984,16.7985,17.1985,17.5986,17.9987,18.3987998962402,20.8425,23.2863,25.7299995422363,24.042,22.3539009094238,,,
France,,,,,,,,,,,,,,,,,,,,,,,,23.8957004547119,28.6800994873047,28.7912006378174,26.44700050354,27.0534992218018,25.3040008544922,23.0484008789063,23.0401000976563,22.6233997344971,24.9790992736816,27.6583003997803,30.4953994750977,30.6396999359131,30.2919006347656,31.138599395752,28.4244995117188,28.2042999267578,22.5592994689941,20.4669990539551,20.7931003570557,18.1730003356934,19.7684001922607,21.2845001220703,22.5238990783691,19.4552001953125,18.0741004943848,21.6431999206543,23.0209999084473,22.6382007598877,23.1219997406006,24.3840007781982,23.1322994232178,23.4039001464844,23.9493999481201,21.1487007141113,19.8866004943848,18.1599006652832
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8659992218018,,,,,
Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2000007629395,40.3,40.4,40.5,40.6,40.7,40.8,40.9,41,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.8,41.9000015258789,,,,,,,,,
"United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,17.5202007293701,16.9591007232666,16.5976009368896,17.031400680542,15.038200378418,11.9067001342773,9.2987003326416,9.25220012664795,11.4470996856689,11.6634998321533,13.4485998153687,12.7978000640869,12.5811004638672,11.3781995773315,11.1822996139526,10.6399002075195,10.355299949646,10.40149974823,8.68369960784912,8.76650047302246,9.46640014648438,9.72599983215332,10.9926996231079,12.0211000442505,12.5468997955322,12.7804002761841,16.1219997406006,17.5981006622314,18.5359001159668,18.2096004486084,18.1238994598389,14.7856998443604,12.9259004592896,11.0872001647949,10.611499786377,10.270299911499,9.19079971313477
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7900009155273,20.5,19.7700004577637,27.2999992370605,31.6900005340576,33.3300018310547,30.6399993896484,33.735,36.8300018310547,42.6300010681152,50.5103988647461,45.7002983093262,45.5423011779785,40.9981002807617,40.4528999328613,33.2624015808105,40.2150001525879,32.5750007629395,32.7271995544434,35.2515983581543,32.9077987670898
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6800003051758,15.4631,14.2461,13.0292,11.8122,10.5952,9.37829971313477,10.0412,10.7041,11.3671,12.0299997329712,9.7022,7.3743,5.04650020599365,9.8164,14.5862998962402,11.6644,8.74240016937256,,
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75290012359619,,,,,,,,,,,,,,,,,
Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.217399597168,19.7311,22.2449,24.7586,27.2723,29.7861,32.2998008728027,
Greece,,,,,,,,,,,,,,,,,,,,,,18.1900005340576,25.9899997711182,30.0629005432129,31.8470993041992,31.9783992767334,34.2081985473633,33.8031997680664,35.9976997375488,34.0005989074707,32.5908012390137,33.5166015625,34.168701171875,36.0373992919922,36.9338989257813,37.701301574707,41.2929000854492,40.5755004882813,39.4390983581543,41.1576995849609,38.032398223877,36.1208000183105,34.4525985717773,34.859001159668,35.0097999572754,34.193000793457,34.2458992004395,31.7015991210938,28.3472003936768,33.282398223877,40.309700012207,51.5602989196777,63.0539016723633,63.839298248291,58.1102981567383,54.9957008361816,50.7183990478516,48.2047996520996,43.923999786377,37.1478996276855
Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6700000762939,37.3833,48.0967,58.810001373291,51.845,44.8800010681152,42.125,39.3699989318848,,,,,,,,,,,,,,,,,,,,,
Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.10739994049072,7.43419981002808,6.4073,5.38040018081665,5.7207,6.0609,6.4011,6.74139976501465,13.6127004623413,6.50080013275146,5.87069988250732,8.4798002243042,10.0939998626709,8.23880004882813,8.04769992828369,,
Guam,,,,,,,,,,,,,,,,,,,,,,,,18,17.42,16.84,16.2600002288818,16.9375,17.615,18.2925,18.97,19.6475,20.325,21.0025,21.68,22.3575,23.035,23.7125,24.39,25.0675,25.745,26.4225,27.1000003814697,,,,,,,,,,,,,,,,,
Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7299995422363,43.444,42.158,40.872,39.586,38.2999992370605,37.593,36.886,36.179,35.472,34.765,34.058,33.351,32.644,31.937,31.2299995422363,31.4421,31.6543,31.8664,32.0786,32.2907,32.5029,32.715,32.9271,33.1393,33.3514,33.5636,33.7757,33.9879,34.2,34.4122,34.6242980957031,
