Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Swaziland,526299,541116,553587,563655,557530,550534,543897,537137,530447,521769,510566,496765,479933,463229,446782,430185,415711,400729,387072,371913,356042,339396,322025,329307,335430,341624
Syria,1779802,1832576,1872566,1926112,1966907,1994023,2006719,2018602,2028287,2050060,2051356,2045562,2050548,2055001,2047763,2067291,2099562,2139976,2174822,2186614,2164940,2107263,2021649,1961105,1901106,1854764
Tajikistan,,,,2338340,2391209,2438473,2491904,2539873,2535132,2525448,2511347,2492887,2482360,2466329,2443474,2426378,2408192,2388897,2368352,2346465,2315414,2290073,2262603,2232542,2199402,2239747
Tanzania,11736877,12104906,12521025,12920542,13343412,13722035,14111829,14457310,14830433,15214234,15585187,16013361,16464248,16902828,17365493,17852977,18366996,18907595,19471565,20054240,20652169,21264193,21891017,22583921,23244517,23922701
Thailand,7186018,6985525,6824870,6595233,6361380,6187146,5954996,5782033,5543755,5358372,5099600,4829292,4549195,4325182,4030138,3729252,3488681,3177390,2928013,2675275,2419517,2160964,1967475,1703577,1505169,1510467
"Timor Leste",,,,,,411323,412556,410709,406641,404873,398324,396284,398169,401636,402666,401355,394281,385520,375182,363643,352850,342851,333147,338729,343226,348715
Togo,1988144,2014899,2038317,2060917,2085985,2115642,2150738,2190188,2231894,2268081,2306250,2341191,2373665,2404565,2435223,2460855,2492737,2524899,2550984,2582833,2614187,2638316,2668338,2690406,2718072,2736800
Tonga,1332,1335,1337,1339,1342,1345,1349,1354,1360,1366,1373,1381,1389,1397,1406,1314,1220,1126,1030,932,833,732,630,527,423,425
"Trinidad and Tobago",102640,100852,100236,98308,96274,94125,93119,90769,88378,87269,84955,82705,81782,79611,77432,76519,74279,72009,71030,68724,66405,65405,65738,66064,66370,66645
Tunisia,1440739,1397336,1359310,1317733,1271837,1230387,1184773,1135482,1082931,1037204,979619,929642,877925,815054,761338,717276,662749,607587,551589,505048,446877,398174,337487,297393,256310,259294
Turkey,7441194,7458312,7191605,6911755,6619875,6316529,6001744,5675015,5397004,5045273,4679769,4365020,4038869,3634719,3283385,2919846,2544246,2157516,1761001,1426784,1012577,660685,372849,151575,,
Turkmenistan,,,,,1687191,1725214,1753524,1772531,1791872,1808783,1824517,1839324,1848611,1862296,1876656,1892347,1904802,,,,,,,,,
"Turks and Caicos",,,,,,1993,2076,2149,2225,2322,2435,2604,2805,3020,3254,3438,3566,3695,,,,,,,,
Tuvalu,918,878,847,815,781,748,713,668,633,598,565,533,501,469,435,401,365,318,279,240,242,244,247,249,251,253
Uganda,10393589,10463454,10520229,10562931,10590861,10603950,10601059,10583111,10554237,10519394,10481123,10439055,10390091,10330430,10255458,10133099,10017674,9880727,9720816,9536621,9326662,9054161,8786245,8487142,8193834,8430423
Ukraine,,,,,1298026,1287807,1276430,1264853,1253598,1192160,1180220,1217097,1253265,1243137,1281193,1318944,1356845,1395281,1434004,1473706,1513733,1554007,1595766,1637626,1675062,1715853
"United Arab Emirates",5581,5910,6260,6622,6986,7346,7713,8100,8514,8964,9465,9978,10522,11226,12264,13739,15726,24176,27577,30666,33083,34690,35602,36025,36283,36617
"United States",3993968,4047696,3847710,3898785,3683764,3727892,3502122,3544541,3586102,3348480,3385949,3419627,3163877,3191187,3220858,2955166,2983799,3012312,3040940,2760944,2784134,2804970,2825985,2529639,2548508,2567173
Uruguay,161719,159735,157743,155730,153677,148341,139666,130840,121809,115826,106280,99813,89850,83141,76454,69838,63290,53436,46912,43716,37119,30471,23777,17040,13678,10295
Uzbekistan,2051000,2116152,2166349,2238084,2282454,2369640,2461850,2556036,2621559,2698593,2785495,2870912,2931535,3016983,3103722,3192374,3284543,3358500,3467456,3526460,3627425,3726104,3781362,,,
Vanuatu,55134,54732,54180,53538,52875,51816,50681,49350,47725,46243,44785,43347,41894,40390,38991,37268,35415,33653,31548,29540,27410,24913,22521,19998,17343,14553
Venezuela,2224539,2236529,2225501,2232662,2216088,2218867,2219710,2218577,2191959,2186611,2179462,2170517,2159740,2172956,2158832,2169517,2151894,2159973,2138769,2144049,2119046,2121357,2122409,2091932,2120948,2149704
Vietnam,24624229,24072779,23478384,22843396,22168069,21526655,20776503,19988556,19241357,18459805,17544583,16588926,15668927,14725534,13762752,12770776,11746879,10695750,9703532,8688525,7563128,6501662,5506170,4398216,3266240,2201119
Yemen,4063222,4342934,4650628,4976120,5304060,5622680,5942654,6251811,6538833,6846971,7167765,7503175,7851459,8193538,8567305,8953573,9374117,9788222,10216871,10453593,10717478,10986249,11234396,,,
Zambia,4077845,4161065,4234590,4317246,4394678,4477168,4575026,4668957,4756207,4853624,4949674,5000746,5037545,5082783,5115041,5146271,5188664,5217649,5259172,5301828,5346113,5392078,5438977,5485462,5529825,5570803
Zimbabwe,2097721,2140824,2179305,2224774,2278974,2320671,2361244,2400549,2450014,2485295,2517784,2547430,2575108,2627851,2683277,2743287,2808593,2879260,2955746,3038332,3113076,3208223,3309936,3417373,3529274,3644591
